Company,Date,Title,Positive,Negative,Neutral,ConfidenceScore
BAP,2023-04-17,"""An excellent week for Bapcor Limited's (ASX:BAP) institutional owners who own 56% as one-year returns inch higher""",0.9526971578598022,0.0182911660522222,0.0290116649121046,0.35180188220736924
BGA,2023-04-26,"""Calculating The Intrinsic Value Of Bega Cheese Limited (ASX:BGA)""",0.0516393892467021,0.014894749969244,0.9334658980369568,0.26048861860881434
BRG,2023-04-07,"""Breville Group Limited's (ASX:BRG) Stock Been Rising: Are Strong Financials Guiding The Market?""",0.9465427994728088,0.020563406869769,0.0328938104212284,0.29406005418415476
BRG,2023-04-27,"""Calculating The Intrinsic Value Of Breville Group Limited (ASX:BRG)""",0.0437568053603172,0.0154463285580277,0.9407969117164612,0.2922749937876162
BSL,2023-04-23,"""BlueScope Steel's (ASX:BSL) three-year earnings growth trails the 32% YoY shareholder returns""",0.9368212819099426,0.011685143224895,0.0514935106039047,0.42636573956663426
BXB,2023-04-10,"""Quite a few insiders invested in Brambles Limited (ASX:BXB) last year which is positive news for shareholders""",0.9327842593193054,0.0160360224545002,0.0511797666549682,0.30177012234363393
BXB,2023-04-24,"""Are Industrial Products Stocks Lagging  AptarGroup (ATR) This Year?""",0.0178930778056383,0.9357446432113647,0.0463623367249965,-0.44999805209981614
BXB,2023-04-27,"""Is Brambles Limited's (ASX:BXB) Stock's Recent Performance Being Led By Its Attractive Financial Prospects?""",0.831630527973175,0.0505731590092182,0.1177963316440582,0.5167210996759881
CAR,2023-04-10,"""carsales.com Ltd (ASX:CAR) On An Uptrend: Could Fundamentals Be Driving The Stock?""",0.1156037151813507,0.61933833360672,0.2650580108165741,-0.20036552164912172
CCP,2023-04-04,"""‘I didn’t bring my gun today’: Credit Suisse executives face shareholder anger at chaotic investor meeting""",0.0200772583484649,0.9137267470359802,0.0661960169672966,-0.27421088478988265
CDA,2023-04-03,"""Are Robust Financials Driving The Recent Rally In Codan Limited's (ASX:CDA) Stock?""",0.5268638134002686,0.053590327501297,0.4195457994937897,0.15646496179766448
CDA,2023-04-11,"""CODAN Communications Selects Draganfly's UAV platform to Integrate as a Premium Communication Solution for Government and Defense Customers""",0.8173922300338745,0.0059105288237333,0.176697239279747,0.2684796209434702
CEN,2023-04-12,"""Contact Energy (NZSE:CEN) Could Be At Risk Of Shrinking As A Company""",0.0270397923886775,0.941586136817932,0.0313740819692611,-0.3143091741308645
CGF,2023-04-28,"""Trade Alert: The Independent Non-Executive Chairman Of Challenger Limited (ASX:CGF), Duncan West, Has Just Spent AU$101k Buying 62% More Shares""",0.1321707516908645,0.0148738762363791,0.8529554009437561,0.30763863176025363
CHC,2023-04-19,"""Charter Hall Group's (ASX:CHC) five-year earnings growth trails the splendid shareholder returns""",0.9318988919258118,0.0157922282814979,0.0523088239133358,0.3633205814434043
CIA,2023-04-27,"""BTV Showcases: Champion Iron Limited, Nouveau Monde Graphite, TD Asset Management, and More""",0.0379423163831234,0.0148940421640872,0.9471636414527892,0.2942529295896562
CIA,2023-04-26,"""CHAMPION IRON REPORTS FY2023 FOURTH QUARTER AND ANNUAL PRODUCTION""",0.0419558994472026,0.0400843024253845,0.9179598093032836,0.25616156215955954
CIA,2023-04-12,"""Is Champion Iron Limited's (ASX:CIA) Stock's Recent Performance Being Led By Its Attractive Financial Prospects?""",0.5641355514526367,0.082984834909439,0.3528796136379242,0.18831307337867473
CNU,2023-04-06,"""Chorus (NZSE:CNU) shareholders have earned a 21% CAGR over the last five years""",0.7994825839996338,0.0101928524672985,0.1903245151042938,0.2453833318533677
COH,2023-04-10,"""As Cochlear Limited (ASX:COH) hits AU$16b market cap, insiders may be dismayed about not purchasing higher quantities""",0.0125786419957876,0.9645888805389404,0.0228324700146913,-0.31205940878972604
COH,2023-04-27,"""Cochlear (ASX:COH) shareholders have earned a 12% CAGR over the last three years""",0.8313338160514832,0.0105216791853308,0.1581445336341858,0.5165367421935407
CPU,2023-04-08,"""Computershare Limited's (ASX:CPU) Intrinsic Value Is Potentially 25% Below Its Share Price""",0.0148579198867082,0.8658761978149414,0.1192658171057701,-0.272454855719087
CSL,2023-04-27,"""OTC Markets Group Welcomes CSL Limited to OTCQX""",0.1200168430805206,0.0077615757472813,0.8722215294837952,0.27097085347164923
CSL,2023-04-25,"""CSL Seqirus Proud to Attend and Present at 2023 Canadian Immunization Conference""",0.4716935157775879,0.0097417403012514,0.518564760684967,0.1332447854636855
CSL,2023-04-18,"""CSL Behring Receives FDA Approval for Hizentra® (Immune Globulin Subcutaneous [Human] 20% Liquid) 50mL Prefilled Syringe""",0.9406974911689758,0.0172150805592536,0.0420874878764152,0.3564520863615031
CSL,2023-04-10,"""Calculating The Fair Value Of CSL Limited (ASX:CSL)""",0.0354453921318054,0.0190885663032531,0.9454660415649414,0.1529364374367818
CSR,2023-04-11,"""Quite a few insiders invested in CSR Limited (ASX:CSR) last year which is positive news for shareholders""",0.9288190603256226,0.015336069278419,0.0558448955416679,0.305078737084348
CTD,2023-04-26,"""Investing in Corporate Travel Management (ASX:CTD) three years ago would have delivered you a 117% gain""",0.882615864276886,0.0090700974687933,0.108314037322998,0.4925972930156435
CTD,2023-04-07,"""Is Now The Time To Look At Buying Corporate Travel Management Limited (ASX:CTD)?""",0.0560869313776493,0.0145824402570724,0.929330587387085,0.1443563899246
CWY,2023-04-27,"""What Does Cleanaway Waste Management Limited's (ASX:CWY) Share Price Indicate?""",0.0222007110714912,0.0481677316129207,0.929631531238556,0.28880627331333
CWY,2023-04-04,"""Is Cleanaway Waste Management Limited's (ASX:CWY) Recent Performance Underpinned By Weak Financials?""",0.0160147324204444,0.9592711925506592,0.0247141178697347,-0.28787884705798616
DDR,2023-04-16,"""With 64% ownership, insiders at Dicker Data Limited (ASX:DDR) are pretty optimistic and have been buying recently""",0.6508392691612244,0.018285384401679,0.3308753371238708,0.2347406465086739
DEG,2023-04-14,"""Headline""",0.1026540845632553,0.0772218778729438,0.8201240301132202,0.14187172080420715
DHG,2023-04-23,"""Pulling back 7.1% this week, Domain Holdings Australia's ASX:DHG) three-year decline in earnings may be coming into investors focus""",0.0131989745423197,0.9724905490875244,0.0143105201423168,-0.4425995226516683
DHG,2023-04-06,"""Should You Investigate Domain Holdings Australia Limited (ASX:DHG) At AU$3.63?""",0.032585971057415,0.0263191871345043,0.9410948753356934,0.1444240316935459
DOW,2023-04-20,"""Downer EDI Limited (ASX:DOW) Stock's On A Decline: Are Poor Fundamentals The Cause?""",0.0121007524430751,0.9607961177825928,0.0271031465381383,-0.386652801570861
DOW,2023-04-05,"""Is Now An Opportune Moment To Examine Downer EDI Limited (ASX:DOW)?""",0.0392244979739189,0.0326055958867073,0.928169846534729,0.14080943388135367
EBO,2023-04-26,"""Estimating The Intrinsic Value Of EBOS Group Limited (NZSE:EBO)""",0.0850756615400314,0.0118211330845952,0.903103232383728,0.25201575543306953
ELD,2023-04-01,"""Elders (ASX:ELD) investors are sitting on a loss of 31% if they invested a year ago""",0.0229071695357561,0.8510393500328064,0.1260534077882766,-0.24782834045545074
EML,2023-04-06,"""EML's Authenticated Mandates Wins MPE Award for Open Banking Payment Innovation""",0.9291398525238036,0.0113934967666864,0.0594665855169296,0.2851787360137692
EVN,2023-04-19,"""Investors in Evolution Mining (ASX:EVN) have unfortunately lost 24% over the last three years""",0.0106924111023545,0.9723178148269652,0.0169897843152284,-0.37907875724659246
EVT,2023-04-03,"""Is Now The Time To Look At Buying EVT Limited (ASX:EVT)?""",0.0503887571394443,0.0165717452764511,0.9330394864082336,0.1385443295625115
FBU,2023-04-13,"""Is Fletcher Building Limited (NZSE:FBU) Trading At A 32% Discount?""",0.0512933507561683,0.021430904045701,0.9272757172584534,0.15746220652209977
FMG,2023-04-27,"""Does This Valuation Of Fortescue Metals Group Limited (ASX:FMG) Imply Investors Are Overpaying?""",0.0403970777988433,0.2031587213277816,0.7564442157745361,0.23500260865313416
GOR,2023-04-23,"""Is Now The Time To Put Gold Road Resources (ASX:GOR) On Your Watchlist?""",0.0424475632607936,0.0419502630829811,0.915602207183838,0.20835426124121048
GOR,2023-04-06,"""Gold Road Resources (ASX:GOR) rises 9.3% this week, taking five-year gains to 121%""",0.9449306726455688,0.030121287330985,0.0249480307102203,0.29002537574266885
GOZ,2023-04-13,"""Growthpoint Properties Australia (ASX:GOZ) investors are sitting on a loss of 24% if they invested a year ago""",0.0179020389914512,0.9256587028503418,0.0564392171800136,-0.31437523732021516
GPT,2023-04-21,"""Positive week for The GPT Group (ASX:GPT) institutional investors who lost 8.0% over the past year""",0.5425123572349548,0.4368203282356262,0.0206672828644514,0.22624522571489822
HVN,2023-04-03,"""Bullish insiders at Harvey Norman Holdings Limited (ASX:HVN) loaded up on AU$77m of stock earlier this year""",0.2556164860725403,0.1196790859103202,0.6247044205665588,0.0927605491331405
HVN,2023-04-18,"""With 43% ownership, insiders at Harvey Norman Holdings Limited (ASX:HVN) are pretty optimistic and have been buying recently""",0.765980064868927,0.0138916177675127,0.2201282083988189,0.290247603291209
IAG,2023-04-01,"""Is Insurance Australia Group Limited's (ASX:IAG) Recent Stock Performance Influenced By Its Financials In Any Way?""",0.026536526158452,0.3262317478656769,0.6472316980361938,0.0942390957646612
IGO,2023-04-14,"""Australia signs land deal for proposed battery material plant""",0.6353124380111694,0.012929712422192,0.3517579138278961,0.21980301885927603
IGO,2023-04-05,"""Multiple insiders bought IGO Limited (ASX:IGO) stock earlier this year, a positive sign for shareholders""",0.9433811902999878,0.0170048847794532,0.039613876491785,0.2862341883576554
ILU,2023-04-17,"""Insiders who bought Iluka Resources Limited (ASX:ILU) last year must be regretting not buying more as market cap hits AU$4.9b""",0.1213647648692131,0.0884122475981712,0.7902230620384216,0.14590258735173947
ILU,2023-04-03,"""Iluka Resources Limited's (ASX:ILU) Intrinsic Value Is Potentially 44% Above Its Share Price""",0.1494830697774887,0.0176200401037931,0.8328968286514282,0.12367443650693052
IPL,2023-04-23,"""A number of insiders bought Incitec Pivot Limited (ASX:IPL) stock last year, which is great news for shareholders""",0.8976523876190186,0.0129168033599853,0.0894308760762214,0.40853920754303474
JBH,2023-04-16,"""JB Hi-Fi Limited's (ASX:JBH) Stock Is Going Strong: Is the Market Following Fundamentals?""",0.5617238879203796,0.0158277973532676,0.4224483370780945,0.2025990668628999
JHX,2023-04-28,"""James Hardie Industries (ASX:JHX) shareholders have earned a 19% CAGR over the last three years""",0.7367951273918152,0.0105199757963418,0.2526848316192627,0.5314853382196619
LOV,2023-04-27,"""An Intrinsic Calculation For Lovisa Holdings Limited (ASX:LOV) Suggests It's 28% Undervalued""",0.0253233201801776,0.9490306377410888,0.0256461221724748,-0.5896658891959261
LOV,2023-04-13,"""Here's Why We Think Lovisa Holdings (ASX:LOV) Is Well Worth Watching""",0.4699764847755432,0.0087684839963912,0.5212550163269043,0.08851516706834076
LYC,2023-04-29,"""The total return for Lynas Rare Earths (ASX:LYC) investors has risen faster than earnings growth over the last three years""",0.9501792192459106,0.0150055922567844,0.0348151735961437,0.8648903976832898
MCY,2023-04-10,"""Sovereign wealth funds account for 52% of Mercury NZ Limited's (NZSE:MCY) ownership, while individual investors account for 37%""",0.0307504553347826,0.0177824068814516,0.9514670968055724,0.1539071544895533
MEZ,2023-04-13,"""Meridian Energy's (NZSE:MEL) investors will be pleased with their stellar 132% return over the last five years""",0.934769332408905,0.0152576519176363,0.0499729961156845,0.3174694191399187
MGR,2023-04-28,"""Mirvac Group's (ASX:MGR) On An Uptrend But Financial Prospects Look Pretty Weak: Is The Stock Overpriced?""",0.0114895375445485,0.9628401398658752,0.0256703738123178,-0.6945423474766671
MP1,2023-04-28,"""Investors bid Megaport (ASX:MP1) up AU$220m despite increasing losses YoY, taking five-year CAGR to 9.8%""",0.951521635055542,0.0231501404196023,0.0253283102065324,0.6863777720965942
MP1,2023-04-01,"""When Will Megaport Limited (ASX:MP1) Become Profitable?""",0.0421495586633682,0.0156443156301975,0.942206084728241,0.13718835112396768
MTS,2023-04-11,"""A Look At The Fair Value Of Metcash Limited (ASX:MTS)""",0.058587834239006,0.0137677444145083,0.927644431591034,0.152346460005841
NEC,2023-04-10,"""Should You Investigate Nine Entertainment Co. Holdings Limited (ASX:NEC) At AU$2.05?""",0.0280537754297256,0.0370236039161682,0.9349225759506226,0.15123095040879492
NEC,2023-04-24,"""With 57% ownership of the shares, Nine Entertainment Co. Holdings Limited (ASX:NEC) is heavily dominated by institutional owners""",0.0453736931085586,0.0115268370136618,0.9430994987487792,0.22676749498495516
NHC,2023-04-05,"""Public companies among New Hope Corporation Limited's (ASX:NHC) largest shareholders, saw gain in holdings value after stock jumped 7.3% last week""",0.9550858736038208,0.02156020142138,0.0233540125191211,0.2897855423171197
NHC,2023-04-19,"""Is Weakness In New Hope Corporation Limited (ASX:NHC) Stock A Sign That The Market Could be Wrong Given Its Strong Financial Prospects?""",0.0180992521345615,0.9459457397460938,0.0359550788998603,-0.36879704349495285
NST,2023-04-25,"""Despite lower earnings than five years ago, Northern Star Resources (ASX:NST) investors are up 134% since then""",0.9501211047172546,0.0323518700897693,0.0175270643085241,0.4882656607647135
NST,2023-04-04,"""With 52% ownership in Northern Star Resources Limited (ASX:NST), institutional investors have a lot riding on the business""",0.0979140400886535,0.013247974216938,0.8888380527496338,0.1333708735516506
NUF,2023-04-09,"""Nufarm (ASX:NUF) investors are sitting on a loss of 30% if they invested five years ago""",0.0182437635958194,0.8770647048950195,0.1046915650367736,-0.2797213595353792
ORA,2023-04-22,"""Orora Limited's (ASX:ORA) Financials Are Too Obscure To Link With Current Share Price Momentum: What's In Store For the Stock?""",0.0225772839039564,0.1379426717758178,0.8394801020622253,0.18229078799660153
ORG,2023-04-19,"""A Look At The Intrinsic Value Of Origin Energy Limited (ASX:ORG)""",0.0494592189788818,0.0141900340095162,0.9363507628440856,0.18252811895100482
ORG,2023-04-19,"""UPDATE 2-Australia's Origin Energy to invest $400 million in battery project""",0.4775917530059814,0.010093824006617,0.5123144388198853,0.0998683341114597
ORG,2023-04-05,"""Why Brookfield Renewable Stock Rocketed 25% in March""",0.9419514536857604,0.0220853053033351,0.0359632670879364,0.28580038757431725
ORI,2023-04-16,"""Is Orica Limited (ASX:ORI) Expensive For A Reason? A Look At Its Intrinsic Value""",0.0454051904380321,0.0205418933182954,0.9340529441833496,0.1684441938126318
PDN,2023-04-19,"""Paladin Energy (ASX:PDN) shareholders have earned a 84% CAGR over the last three years""",0.8071275949478149,0.0083097461611032,0.1845626235008239,0.3146758405189754
PLS,2023-04-14,"""10 Undervalued Lithium Stocks to Buy Now""",0.3529142141342163,0.0819941014051437,0.5650916695594788,0.09775415013928798
PMV,2023-04-12,"""Is Premier Investments Limited's (ASX:PMV) Latest Stock Performance Being Led By Its Strong Fundamentals?""",0.8325807452201843,0.0259540118277072,0.1414652019739151,0.2779222804955301
PNV,2023-04-18,"""PolyNovo Limited (ASX:PNV) Not Flying Under The Radar""",0.0269785076379776,0.0392548069357872,0.9337667226791382,0.1769129287568887
PPT,2023-04-12,"""The past five-year earnings decline for Perpetual (ASX:PPT) likely explains shareholders long-term losses""",0.0102632399648427,0.969289779663086,0.0204469263553619,-0.32355687730171157
QBE,2023-04-07,"""Has QBE Insurance Group Limited's (ASX:QBE) Impressive Stock Performance Got Anything to Do With Its Fundamentals?""",0.0705214515328407,0.1035550534725189,0.8259235620498657,0.1282937905943737
REA,2023-04-10,"""While individual investors own 29% of REA Group Limited (ASX:REA), public companies are its largest shareholders with 62% ownership""",0.0290688518434762,0.0174212995916605,0.9535098671913148,0.15423758838306437
REA,2023-04-26,"""Is REA Group Limited's (ASX:REA) Stock's Recent Performance Being Led By Its Attractive Financial Prospects?""",0.8311474323272705,0.061093769967556,0.1077588349580764,0.4638722142126333
RWC,2023-04-13,"""As Reliance Worldwide Corporation Limited (ASX:RWC) gains 4.8%, insiders who bought last year may be wishing they had bet higher""",0.3687885999679565,0.435976892709732,0.1952344924211502,-0.1480678987727419
S32,2023-04-15,"""South32 Limited's (ASX:S32) Stock Is Going Strong: Is the Market Following Fundamentals?""",0.5651622414588928,0.0181297250092029,0.4167080521583557,0.19947747410005104
SDF,2023-04-16,"""Investing in Steadfast Group (ASX:SDF) five years ago would have delivered you a 161% gain""",0.8581525087356567,0.0081585645675659,0.1336888819932937,0.30951309216983874
SEK,2023-04-25,"""The total return for SEEK (ASX:SEK) investors has risen faster than earnings growth over the last three years""",0.9500268697738647,0.017441339790821,0.0325317792594432,0.4882172335835121
SEK,2023-04-05,"""SEEK Limited: Revenue Guidance Cut, Long-Term Growth Exciting""",0.1797439455986023,0.7610617280006409,0.0591943114995956,-0.23091607957019594
SFR,2023-04-25,"""Institutional owners may ignore Sandfire Resources Limited's (ASX:SFR) recent AU$219m market cap decline as longer-term profits stay in the green""",0.0163204167038202,0.9676409363746644,0.0160386804491281,-0.49726907321205344
SGM,2023-04-13,"""Sims (ASX:SGM) shareholder returns have been splendid, earning 162% in 3 years""",0.9538972973823548,0.019755033776164,0.0263477824628353,0.32396572118889677
SGP,2023-04-16,"""Bullish insiders bet AU$1.2m on Stockland (ASX:SGP)""",0.0511025413870811,0.0531354583799839,0.895762026309967,0.16153892914675483
SGR,2023-04-18,"""Star Entertainment sees weaker earnings, to cut roles amid worsening operations""",0.00869972538203,0.9706171154975892,0.0206831097602844,-0.36778932560706934
SHL,2023-04-09,"""We Like These Underlying Return On Capital Trends At Sonic Healthcare (ASX:SHL)""",0.2027354836463928,0.0099532771855592,0.7873112559318542,0.125548191403464
SKC,2023-04-23,"""Is Now An Opportune Moment To Examine SkyCity Entertainment Group Limited (NZSE:SKC)?""",0.0413500107824802,0.0237390957772731,0.9349109530448914,0.21274815571613534
SKC,2023-04-05,"""SkyCity Entertainment Group Limited's (NZSE:SKC) Intrinsic Value Is Potentially 57% Above Its Share Price""",0.1389267742633819,0.015202828682959,0.8458703756332397,0.1283240660904921
SOL,2023-04-14,"""Be Sure To Check Out Washington H. Soul Pattinson and Company Limited (ASX:SOL) Before It Goes Ex-Dividend""",0.0291648209095001,0.0235115103423595,0.9473236799240112,0.1638757501238433
SOL,2023-04-06,"""Has Washington H. Soul Pattinson and Company Limited's (ASX:SOL) Impressive Stock Performance Got Anything to Do With Its Fundamentals?""",0.0635820031166076,0.1125561445951461,0.8238618969917297,0.12643300887149736
SPK,2023-04-11,"""Do Fundamentals Have Any Role To Play In Driving Spark New Zealand Limited's (NZSE:SPK) Stock Up Recently?""",0.442691445350647,0.0222749672830104,0.535033643245697,0.08786823782546577
SUL,2023-04-28,"""At AU$13.51, Is Super Retail Group Limited (ASX:SUL) Worth Looking At Closely?""",0.0572617277503013,0.0153267541900277,0.9274115562438964,0.33449301326404635
SUL,2023-04-14,"""Investing in Super Retail Group (ASX:SUL) three years ago would have delivered you a 181% gain""",0.8072969913482666,0.0096531175076961,0.1830498725175857,0.2793055907575985
SUN,2023-04-07,"""Is Suncorp Group Limited's (ASX:SUN) 6.6% ROE Better Than Average?""",0.925096869468689,0.0137212304398417,0.0611819326877594,0.2873975014263148
SVW,2023-04-16,"""Seven Group Holdings' (ASX:SVW) investors will be pleased with their notable 80% return over the last three years""",0.9392057061195374,0.016041349619627,0.0447529517114162,0.3387468536483184
SVW,2023-04-02,"""Returns At Seven Group Holdings (ASX:SVW) Are On The Way Up""",0.8511742949485779,0.0624047443270683,0.0864209458231926,0.2502572475028225
TAH,2023-04-02,"""Tabcorp Holdings Limited's (ASX:TAH) largest shareholders are retail investors with 59% ownership, institutions own 39%""",0.0292895454913377,0.0173200983554124,0.95339035987854,0.14015510611333895
TAH,2023-04-19,"""Estimating The Intrinsic Value Of Tabcorp Holdings Limited (ASX:TAH)""",0.0908597186207771,0.0113090788945555,0.8978312611579895,0.1750192959065963
TLS,2023-04-02,"""Telstra Group Limited (ASX:TLS) On An Uptrend: Could Fundamentals Be Driving The Stock?""",0.076050192117691,0.7740442156791687,0.1499056220054626,-0.22757991637077396
TLS,2023-04-25,"""Investors in Telstra Group (ASX:TLS) have seen notable returns of 60% over the past three years""",0.9510221481323242,0.0185735318809747,0.0304042603820562,0.48872870548212094
TNE,2023-04-11,"""Investors Should Be Encouraged By Technology One's (ASX:TNE) Returns On Capital""",0.8345385789871216,0.0080648772418499,0.1573966443538665,0.27411148909487343
VCX,2023-04-19,"""Shopping in the city has never felt so good: Vicinity Centres  reinvents the meaning of 'Retail Therapy'""",0.2605080604553222,0.0177331138402223,0.7217588424682617,0.14069650934211184
VEA,2023-04-14,"""Viva Energy Group (ASX:VEA) Is Looking To Continue Growing Its Returns On Capital""",0.9427049160003662,0.0120910368859767,0.0452040918171405,0.3261535175968297
WEB,2023-04-06,"""The 4.9% return this week takes Webjet's (ASX:WEB) shareholders three-year gains to 159%""",0.9382497668266296,0.0344965010881423,0.027253633365035,0.28797482084321324
WES,2023-04-18,"""Those who invested in Wesfarmers (ASX:WES) three years ago are up 64%""",0.9060201048851012,0.0110524883493781,0.082927405834198,0.34331202081812584
WHC,2023-04-11,"""Whitehaven Coal cuts 2023 production guidance amid labor shortages""",0.0095444358885288,0.9674803614616394,0.0229751914739608,-0.31777737929403604
WHC,2023-04-25,"""Individual investors who hold 48% of Whitehaven Coal Limited (ASX:WHC) gained 3.6%, institutions profited as well""",0.9512773156166076,0.0202803220599889,0.0284423176199197,0.4888598356293208
WOW,2023-04-25,"""Are Investors Undervaluing Woolworths Group Limited (ASX:WOW) By 35%?""",0.7952414751052856,0.1572967022657394,0.0474618151783943,0.4086732758402817
WTC,2023-04-18,"""A Look At The Fair Value Of WiseTech Global Limited (ASX:WTC)""",0.0684452131390571,0.0131053514778614,0.9184494018554688,0.1740108847861534
XRO,2023-04-18,"""Risks To Shareholder Returns Are Elevated At These Prices For Xero Limited (ASX:XRO)""",0.1450786590576172,0.033999003469944,0.820922315120697,0.1555332477829076
