Company,Date,Title,Positive,Negative,Neutral,ConfidenceScore
CBA,2023-07-14,"""Australia No.3 bank clinches union deal for staff to work from home""",0.4478261768817901,0.4707489013671875,0.0814248993992805,-0.15987728212335198
CBA,2023-07-14,"""REFILE-UPDATE 2-Australia No.3 bank clinches union deal for staff to work from home""",0.8621301054954529,0.0904150232672691,0.0474548526108264,0.2927994472276409
CDA,2023-07-17,"""What Does Codan Limited's (ASX:CDA) Share Price Indicate?""",0.021175967529416,0.0497034601867198,0.9291206002235411,0.167554710291285
CHC,2023-07-14,"""Major Australian REIT limits withdrawals from unlisted office fund""",0.0187458470463752,0.7190494537353516,0.262204647064209,-0.24420592813199063
CHC,2023-07-19,"""Analysis-Australian office landlords face price reckoning amid buyer impasse""",0.0168854668736457,0.9523200392723083,0.0307945795357227,-0.36085613926816235
CIA,2023-07-29,"""Champion Iron First Quarter 2024 Earnings: Misses Expectations""",0.1777592599391937,0.4212317168712616,0.401009052991867,-0.3038544544976565
CIA,2023-07-27,"""CHAMPION IRON REPORTS RECORD PRODUCTION FOR ITS FY2024 FIRST QUARTER""",0.9302939176559448,0.0181192159652709,0.0515868440270423,0.5192069212597737
CIA,2023-07-11,"""CHAMPION IRON PROVIDES NOTICE OF FIRST QUARTER RESULTS FOR FY2024, CONFERENCE CALL WEBCAST DETAILS, AND ANNUAL MEETING OF SHAREHOLDERS DATE""",0.0235384758561849,0.0236771069467067,0.9527843594551086,0.15412023190104357
CNU,2023-07-07,"""Are Investors Undervaluing Chorus Limited (NZSE:CNU) By 44%?""",0.6499788165092468,0.2605257332324981,0.0894953683018684,0.1994964878799921
CPU,2023-07-31,"""There Are Reasons To Feel Uneasy About Computershare's (ASX:CPU) Returns On Capital""",0.0604800507426261,0.8153336048126221,0.1241862773895263,-1.1762777483332918
CPU,2023-07-27,"""Banks to fuel boom in UK Plc regular dividend payouts""",0.1957647949457168,0.0365139804780483,0.7677212357521057,0.21423668995115278
CSL,2023-07-17,"""CSL Seqirus Begins Shipping Portfolio of Innovative Influenza Vaccines for the 2023/24 U.S. Season""",0.5454707145690918,0.0102181192487478,0.4443110823631286,0.196736973714747
CSR,2023-07-01,"""Is CSR Limited's (ASX:CSR) Recent Performance Tethered To Its Attractive Financial Prospects?""",0.3185331225395202,0.1307887881994247,0.5506781339645386,0.0794460612996628
DDR,2023-07-03,"""Is Dicker Data Limited (ASX:DDR) Expensive For A Reason? A Look At Its Intrinsic Value""",0.0438145287334919,0.0251599214971065,0.931025505065918,0.13686731474121747
DEG,2023-07-18,"""Exploration Update Focused On Discovery Success In 2023""",0.1196298077702522,0.0115849738940596,0.8687852621078491,0.1604078945350132
DOW,2023-07-05,"""An Intrinsic Calculation For Downer EDI Limited (ASX:DOW) Suggests It's 45% Undervalued""",0.0371910706162452,0.931340515613556,0.0314684808254241,-0.2794968054240426
DRR,2023-07-05,"""Investors in Deterra Royalties (ASX:DRR) have seen returns of 23% over the past year""",0.944955587387085,0.0136964125558733,0.0413480475544929,0.2835827106354286
EBO,2023-07-03,"""While institutions own 22% of EBOS Group Limited (NZSE:EBO), individual investors are its largest shareholders with 59% ownership""",0.0312770642340183,0.016732107847929,0.951990842819214,0.13994936723636703
EBO,2023-07-17,"""EBOS Group (NZSE:EBO) Will Want To Turn Around Its Return Trends""",0.3680414259433746,0.0078413821756839,0.6241171956062317,0.1125513478793297
EML,2023-07-30,"""Shareholders in EML Payments (ASX:EML) have lost 76%, as stock drops 13% this past week""",0.0077909519895911,0.9748396277427672,0.0173693969845771,-0.8873372688417704
EVN,2023-07-17,"""Do Its Financials Have Any Role To Play In Driving Evolution Mining Limited's (ASX:EVN) Stock Up Recently?""",0.4188139140605926,0.014848880469799,0.5663371682167053,0.10213147800716743
EVT,2023-07-31,"""If EPS Growth Is Important To You, EVT (ASX:EVT) Presents An Opportunity""",0.4126615822315216,0.0087761944159865,0.5785622596740723,0.4173444514386484
FLT,2023-07-16,"""Should You Think About Buying Flight Centre Travel Group Limited (ASX:FLT) Now?""",0.0448879301548004,0.0182865336537361,0.9368255734443665,0.16532916157015284
FMG,2023-07-17,"""Why We Like The Returns At Fortescue Metals Group (ASX:FMG)""",0.1922285407781601,0.0095260338857769,0.7982454299926758,0.14395309040783896
FPH,2023-07-17,"""Fisher & Paykel Healthcare's (NZSE:FPH) investors will be pleased with their respectable 79% return over the last five years""",0.9366113543510436,0.0152326710522174,0.0481560043990612,0.3378111390406366
GMG,2023-07-26,"""Fashion house Adastria to join Goodman Japan's latest logistics development, Goodman Joso""",0.0987938940525055,0.0088265109807252,0.8923795819282532,0.22929619395877024
HUB,2023-07-11,"""We Ran A Stock Scan For Earnings Growth And HUB24 (ASX:HUB) Passed With Ease""",0.8455449342727661,0.0243505667895078,0.1301045268774032,0.27354685256881844
IEL,2023-07-21,"""Investing in IDP Education (ASX:IEL) five years ago would have delivered you a 134% gain""",0.8088687062263489,0.0082768015563488,0.1828545033931732,0.3255127134435241
IEL,2023-07-07,"""Several Insiders Invested In IDP Education Flagging Positive News""",0.942642629146576,0.0196078941226005,0.0377494916319847,0.2893231118679519
IFT,2023-07-03,"""Infratil Limited's (NZSE:IFT) Stock Has Fared Decently: Is the Market Following Strong Financials?""",0.8370914459228516,0.097353272140026,0.0655553191900253,0.24611669126764038
IGO,2023-07-12,"""PepsiCo, Delta Air Lines, Conagra Brands earnings: What to watch""",0.0249937381595373,0.046461135149002,0.92854505777359,0.15249436927584614
IGO,2023-07-12,"""Get Ready for Greatness: Frito-Lay Unites Current Soccer Stars and Past Icons in New FIFA Women's World Cup Australia & New Zealand 2023™ Marketing Campaign""",0.3127583265304565,0.011241546832025,0.6760000586509705,0.11101906333074316
IGO,2023-07-12,"""AVA BROWN AND MAX CLARK NAMED GATORADE BEST PLAYERS OF THE YEAR""",0.1321793049573898,0.052299790084362,0.8155209422111511,0.1339324900526873
IPL,2023-07-11,"""We Ran A Stock Scan For Earnings Growth And Incitec Pivot (ASX:IPL) Passed With Ease""",0.6589352488517761,0.0184422396123409,0.3226224780082702,0.21317573562791564
IPL,2023-07-24,"""Indonesia's Pupuk Kaltim in talks to buy Australian Incitec Pivot's fertiliser business -sources""",0.1116620078682899,0.0106176314875483,0.8777203559875488,0.1997338745071847
IPL,2023-07-25,"""Institutions own 44% of Incitec Pivot Limited (ASX:IPL) shares but retail investors control 46% of the company""",0.0228594411164522,0.0252667795866727,0.9518738389015198,0.22887727782252712
JHX,2023-07-05,"""Five Building Product Stocks That Rose More Than 40% YTD""",0.9034950137138368,0.0138256540521979,0.082679308950901,0.2711403249575255
JHX,2023-07-06,"""The Zacks Analyst Blog Highlights PGT Innovations , Owens Corning, Watsco, James Hardie Industries and Arcosa""",0.0391908474266529,0.0179439857602119,0.9428651332855223,0.14303880495587062
JHX,2023-07-13,"""Is James Hardie Industries (JHX) Stock Outpacing Its Construction Peers This Year?""",0.2649494111537933,0.0374118275940418,0.697638750076294,0.11643876794915477
JHX,2023-07-17,"""James Hardie Industries To Announce First Quarter Fiscal Year 2024 Financial Results on 8 August 2023""",0.0371769219636917,0.0212760288268327,0.9415470361709596,0.16979565498094312
LYC,2023-07-24,"""Returns on Capital Paint A Bright Future For Lynas Rare Earths (ASX:LYC)""",0.8797416090965271,0.0082941306754946,0.1119642555713653,0.40038766094773615
LYC,2023-07-31,"""Lynas Rare Earths signs updated contract with US govt for Texas facility, shares rise""",0.8965393900871277,0.0409921891987323,0.0624684058129787,1.293432932040315
LYC,2023-07-31,"""UPDATE 1-Lynas Rare Earths signs updated contract with US govt for Texas facility""",0.8615678548812866,0.0239716600626707,0.1144604906439781,1.2429796716265744
LYC,2023-07-31,"""Lynas Rare Earths signs updated contract with U.S. govt for Texas facility""",0.9265795350074768,0.026363892480731,0.0470565743744373,1.3367717001444885
MIN,2023-07-19,"""ALBEMARLE AMENDS MARBL LITHIUM JOINT VENTURE""",0.0949418395757675,0.0127013446763157,0.892356812953949,0.16906734138360752
MP1,2023-07-11,"""Is There An Opportunity With Megaport Limited's (ASX:MP1) 45% Undervaluation?""",0.2750155627727508,0.0458813942968845,0.6791030168533325,0.10985016011596822
MQG,2023-07-19,"""Microsoft will feast on $14 billion in new revenue every year if just 10% of Office users sign on for its  A.I.-powered CoPilot—Macquarie report""",0.5149206519126892,0.0125501388683915,0.4725292921066284,0.19511537174062005
MQG,2023-07-27,"""Macquarie flags lower quarterly profit as commodities arm flounders""",0.0097782611846923,0.9684163331985474,0.0218054354190826,-0.5404834464839027
MQG,2023-07-30,"""If EPS Growth Is Important To You, Macquarie Group (ASX:MQG) Presents An Opportunity""",0.5134806632995605,0.0086018601432442,0.4779175221920013,0.46739024184962746
MQG,2023-07-31,"""RPT-Atlas Agro says Australia's Macquarie to invest $325 mln for fertilizer plants in U.S""",0.6190047860145569,0.0097437556833028,0.3712514638900757,0.8930351350697352
MTS,2023-07-13,"""With 51% institutional ownership, Metcash Limited (ASX:MTS) is a favorite amongst the big guns""",0.2209670692682266,0.0067888973280787,0.7722440958023071,0.12889070605868166
NAB,2023-07-07,"""National Australia Bank to change home loan refinancing criteria""",0.0322563238441944,0.0463458560407161,0.9213977456092834,0.14140123456391093
NAB,2023-07-14,"""Australia No.3 bank reaches union deal that lets staff work from home""",0.8054323196411133,0.089618407189846,0.1049493178725242,0.27354355968658184
NAB,2023-07-14,"""Australia No.3 bank clinches union deal for staff to work from home""",0.4478261768817901,0.4707489013671875,0.0814248993992805,-0.15987728212335198
NAB,2023-07-14,"""REFILE-UPDATE 2-Australia No.3 bank clinches union deal for staff to work from home""",0.8621301054954529,0.0904150232672691,0.0474548526108264,0.2927994472276409
NCM,2023-07-25,"""Newcrest Mining Limited - Quarterly Exploration Report - 30 June 2023""",0.0201656837016344,0.0437486506998539,0.9360856413841248,0.22508101877870693
NCM,2023-07-24,"""UPDATE 3-Newcrest's gold output rises despite slowing mining rate at Cadia""",0.9450112581253052,0.0311392191797494,0.0238495003432035,0.43009315837481615
NCM,2023-07-20,"""Insider Stock Buying Reaches US$1.4m On Newcrest Mining""",0.0827006474137306,0.0247366763651371,0.8925626277923584,0.17399225158108078
NCM,2023-07-25,"""Newcrest Mining Limited - Quarterly Report - 30 June, 2023""",0.0185654293745756,0.0577765814960002,0.9236579537391664,0.2220927915561905
NEC,2023-07-26,"""Do Nine Entertainment Holdings' (ASX:NEC) Earnings Warrant Your Attention?""",0.0663281604647636,0.0171229317784309,0.9165489673614502,0.235506497513878
NEC,2023-07-12,"""An Intrinsic Calculation For Nine Entertainment Co. Holdings Limited (ASX:NEC) Suggests It's 42% Undervalued""",0.0324446931481361,0.9387767910957336,0.0287785287946462,-0.30834944077394116
NHC,2023-07-12,"""New Hope Corporation Limited (ASX:NHC) Shares Could Be 46% Below Their Intrinsic Value Estimate""",0.007157664746046,0.9551274180412292,0.0377149134874343,-0.3137199470782803
NUF,2023-07-13,"""Estimating The Fair Value Of Nufarm Limited (ASX:NUF)""",0.0647562891244888,0.014132322743535,0.9211113452911376,0.1537372604058466
NWL,2023-07-07,"""Investing in Netwealth Group (ASX:NWL) five years ago would have delivered you a 72% gain""",0.9032299518585204,0.0105457277968525,0.0862243250012397,0.2772262704060382
NXT,2023-07-26,"""NEXTDC's (ASX:NXT) investors will be pleased with their favorable 76% return over the last five years""",0.9388277530670166,0.0161990262567996,0.0449732691049575,0.48246202607185745
ORA,2023-07-12,"""Orora Packaging Solutions Bolsters Its Sustainable Packaging Offering With an Exclusive Distribution Partnership With Flexi-Hex Ltd.""",0.94696843624115,0.0135307163000106,0.0395009368658065,0.3110400582067172
ORI,2023-07-25,"""The past five years for Orica (ASX:ORI) investors has not been profitable""",0.0762738510966301,0.0128309866413474,0.9108951091766356,0.21902397612985722
PMV,2023-07-12,"""Why Premier Investments Limited (ASX:PMV) Could Be Worth Watching""",0.0667093098163604,0.0176957435905933,0.91559499502182,0.15036758863673652
PNI,2023-07-04,"""Pinnacle Investment Management Group Limited's (ASX:PNI) CEO Ian Macoun is the most upbeat insider, and their holdings increased by 5.9% last week""",0.9030492901802064,0.012422683648765,0.0845280215144157,0.2681823444612034
PNV,2023-07-05,"""Is There Now An Opportunity In PolyNovo Limited (ASX:PNV)?""",0.1234166100621223,0.0102826412767171,0.8663007020950317,0.12998912573488514
PRU,2023-07-20,"""Perseus Mining June Quarterly Report Investor Webinar""",0.021986037492752,0.0558669045567512,0.9221470952033995,0.17975931815590004
PRU,2023-07-26,"""Perseus Mining exceeds FY23 gold production guidance""",0.6380171775817871,0.3061056733131408,0.0558770671486854,0.3278759699627073
PRU,2023-07-06,"""Perseus Mining (ASX:PRU) shareholders have earned a 30% CAGR over the last five years""",0.8392762541770935,0.0094611421227455,0.1512626111507415,0.2546473895094755
PRU,2023-07-25,"""Perseus June Quarter Report""",0.0408187583088874,0.0622983276844024,0.896882951259613,0.21565476434001696
QBE,2023-07-03,"""Investing in QBE Insurance Group (ASX:QBE) three years ago would have delivered you a 76% gain""",0.8394615054130554,0.0081829400733113,0.1523555070161819,0.246813522184594
QUB,2023-07-16,"""Are Qube Holdings Limited's (ASX:QUB) Mixed Financials Driving The Negative Sentiment?""",0.0131795834749937,0.9256919026374816,0.0611285082995891,-0.3267286258479214
REA,2023-07-20,"""REA Group's (ASX:REA) investors will be pleased with their notable 82% return over the last five years""",0.9382877945899964,0.0155226709321141,0.0461894907057285,0.3658114308808792
REH,2023-07-05,"""Reece Limited's (ASX:REH) top owners are private companies with 56% stake, while 17% is held by individual investors""",0.0307312067598104,0.0165498349815607,0.9527189135551452,0.14295624873052168
RHC,2023-07-20,"""Ramsay, Sime Darby tap BofA, Deutsche to sell $1.3 bln Asia healthcare venture - sources""",0.1386949717998504,0.0113073112443089,0.8499976992607117,0.16569483073574837
RMS,2023-07-29,"""Institutional owners may ignore Ramelius Resources Limited's (ASX:RMS) recent AU$89m market cap decline as longer-term profits stay in the green""",0.0174795351922512,0.9686356782913208,0.0138847138732671,-0.6987229447495029
RRL,2023-07-24,"""Further weakness as Regis Resources (ASX:RRL) drops 6.2% this week, taking three-year losses to 60%""",0.0124683175235986,0.9767865538597108,0.0107450978830456,-0.4445547186823784
RWC,2023-07-10,"""There Are Reasons To Feel Uneasy About Reliance Worldwide's (ASX:RWC) Returns On Capital""",0.0418341904878616,0.8977874517440796,0.0603783726692199,-0.28633044423525933
RWC,2023-07-24,"""Will Weakness in Reliance Worldwide Corporation Limited's (ASX:RWC) Stock Prove Temporary Given Strong Fundamentals?""",0.1361903250217437,0.8305473327636719,0.0332623273134231,-0.3779983809258936
S32,2023-07-24,"""South32 takes $1.3 billion hit against Hermosa; Q4 output steady""",0.7297655344009399,0.2287592738866806,0.0414752401411533,0.3321306078260161
S32,2023-07-14,"""A Look At The Intrinsic Value Of South32 Limited (ASX:S32)""",0.0506288111209869,0.0155862672254443,0.9337849020957948,0.15856754184801375
SEK,2023-07-19,"""Is SEEK Limited (ASX:SEK) Potentially Undervalued?""",0.0813230648636818,0.6151912808418274,0.303485631942749,-0.23311023748450155
SFR,2023-07-05,"""Calculating The Intrinsic Value Of Sandfire Resources Limited (ASX:SFR)""",0.0484703965485096,0.0156089449301362,0.9359206557273864,0.14043565646548156
SGM,2023-07-18,"""Sims Limited Debuts on the FTSE4Good Index Series""",0.1186485216021537,0.0159431807696819,0.8654083013534546,0.15978439044468648
SGP,2023-07-02,"""Stockland's (ASX:SGP) Stock Has Shown Weakness Lately But Financial Prospects Look Decent: Is The Market Wrong?""",0.027161993086338,0.9300002455711364,0.0428377427160739,-0.27082228039651945
SGR,2023-07-07,"""Star Entertainment Group (ASX:SGR investor five-year losses grow to 74% as the stock sheds AU$187m this past week""",0.015682166442275,0.9753711223602296,0.008946812711656,-0.29936839224307804
SGR,2023-07-24,"""Star Entertainment Group Insiders Added AU$283m Of Stock To Their Holdings""",0.0456761009991169,0.0175708942115306,0.93675297498703,0.21316732587314582
SHL,2023-07-23,"""Sonic Healthcare (ASX:SHL) shareholders have earned a 9.2% CAGR over the last five years""",0.7135244607925415,0.0127172786742448,0.2737582623958587,0.3098797360251939
SKC,2023-07-21,"""SkyCity Entertainment Group (NZSE:SKC) investors are sitting on a loss of 31% if they invested five years ago""",0.0195277724415063,0.7632779479026794,0.2171942740678787,-0.3071656426078615
SOL,2023-07-07,"""Public companies own 26% of Washington H. Soul Pattinson and Company Limited (ASX:SOL) shares but retail investors control 47% of the company""",0.0222688280045986,0.0275941640138626,0.9501370787620544,0.1458116829372767
SUL,2023-07-27,"""With EPS Growth And More, Super Retail Group (ASX:SUL) Makes An Interesting Case""",0.6763088703155518,0.0079936869442462,0.3156974613666534,0.3774551673539788
SUN,2023-07-24,"""Aussie competition regulator delays decision on ANZ's $3.3 billion Suncorp Bank buy""",0.011464069597423,0.8955370187759399,0.0929989516735076,-0.40757646169315753
SUN,2023-07-03,"""Australia's Suncorp forecasts rise in FY24 natural hazard costs amid La Niña""",0.920897364616394,0.0510629639029502,0.0280396826565265,0.2707568133450562
TCL,2023-07-01,"""Is Transurban Group (ASX:TCL) Expensive For A Reason? A Look At Its Intrinsic Value""",0.0511286444962024,0.0242089610546827,0.924662470817566,0.13340059611446384
TCL,2023-07-22,"""Can Transurban Group (ASX:TCL) Improve Its Returns?""",0.94802987575531,0.010145092383027,0.0418251678347587,0.395359166227868
TLS,2023-07-06,"""Ericsson (ERIC) Launches Cloud RAN Technology for Commercial 5G""",0.1670642048120498,0.0083087114617228,0.8246271014213562,0.1251013225088843
TLS,2023-07-03,"""Telstra partners with Elon Musk's Starlink for internet in remote Australia""",0.5160398483276367,0.0075725950300693,0.4763875603675842,0.15172299352866417
TLS,2023-07-20,"""Australia telco giant Telstra to cut nearly 500 jobs""",0.0097365295514464,0.9654529094696044,0.0248104687780141,-0.376402328046386
TLX,2023-07-19,"""Telix Reports Continued Double-Digit Revenue Growth and Positive Operating Cash Flow""",0.9577070474624634,0.0187781937420368,0.0235147979110479,0.36289740155136574
TLX,2023-07-18,"""First Patient Dosed in STARSTRUCK Study of TLX250 Targeted Radiation Therapy in Combination with Merck Investigational DNA-PK Inhibitor, Peposertib""",0.6105926632881165,0.0109038846567273,0.3785034120082855,0.22547316997284528
TNE,2023-07-01,"""Technology One's (ASX:TNE) investors will be pleased with their impressive 299% return over the last five years""",0.9389771819114684,0.0150894848629832,0.0459333918988704,0.2709315447703139
VEA,2023-07-13,"""With EPS Growth And More, Viva Energy Group (ASX:VEA) Makes An Interesting Case""",0.7051457166671753,0.0073040649294853,0.2875502109527588,0.23538342290869163
VEA,2023-07-31,"""Investors in Viva Energy Group (ASX:VEA) have seen stellar returns of 124% over the past three years""",0.9453882575035096,0.015101614408195,0.039510179311037,1.3639069508149717
VUK,2023-07-12,"""U.K. Lenders Pass Stress Test but Bank of England Flags Real-Estate, Leverage Risks""",0.2093034535646438,0.1164734214544296,0.6742231249809265,0.11072723863468792
WBC,2023-07-19,"""Australia's Westpac splits consumer and business banking unit into two""",0.0320059396326541,0.0208427496254444,0.9471513628959656,0.17944880398525642
WBC,2023-07-10,"""Westpac hires RBA assistant gov Luci Ellis as chief economist""",0.1116746291518211,0.0222894810140132,0.8660358786582947,0.1381019735674524
WBC,2023-07-10,"""Australia consumer sentiment improves in July as inflation falls""",0.9366932511329652,0.0401946641504764,0.0231119990348815,0.29873863149685076
WBC,2023-07-13,"""Australian banks say low unemployment is buffering home loans""",0.1113233491778373,0.8627875447273254,0.0258891116827726,-0.28800555788777354
WBC,2023-07-10,"""UPDATE 2-Westpac hires RBA assistant gov Luci Ellis as chief economist""",0.1003660187125206,0.0330709777772426,0.8665630221366882,0.13818603423573805
WEB,2023-07-24,"""Why Webjet Limited (ASX:WEB) Could Be Worth Watching""",0.0813234001398086,0.0132998898625373,0.9053767323493958,0.20602735416491177
WEB,2023-07-10,"""Returns On Capital Signal Tricky Times Ahead For Webjet (ASX:WEB)""",0.6010810136795044,0.0901836454868316,0.3087353408336639,0.19170215994207612
WES,2023-07-25,"""UPDATE 1-Australia's Wesfarmers to merge discount stores Kmart and Target""",0.0607499852776527,0.0613010041415691,0.8779489994049072,0.21110211126581455
