Company,Date,Title,Positive,Negative,Neutral,ConfidenceScore
BAP,2022-10-24,"""Bapcor (ASX:BAP) Might Have The Makings Of A Multi-Bagger""",0.063417837023735,0.0116717582568526,0.9249103665351868,0.21047242418353326
BGA,2022-10-09,"""Bega Cheese (ASX:BGA) shareholders have endured a 46% loss from investing in the stock five years ago""",0.0176293104887008,0.9619871973991394,0.0203834939748048,-0.3026969487467169
BOQ,2022-10-14,"""Bank of Queensland (ASX:BOQ) Will Pay A Larger Dividend Than Last Year At A$0.24""",0.8273134231567383,0.0150780966505408,0.1576084941625595,0.280974891655234
BRG,2022-10-14,"""Bullish Breville Group Limited (ASX:BRG) investors are yet to receive a pay off on their AU$884k bet""",0.738345742225647,0.232234314084053,0.0294200200587511,0.25075939676449666
BRG,2022-10-29,"""Is Weakness In Breville Group Limited (ASX:BRG) Stock A Sign That The Market Could be Wrong Given Its Strong Financial Prospects?""",0.0164459533989429,0.9503629803657532,0.03319101780653,-0.6855419794090637
CAR,2022-10-09,"""carsales.com (ASX:CAR) jumps 3.9% this week, though earnings growth is still tracking behind five-year shareholder returns""",0.896636962890625,0.0833554193377494,0.0200076568871736,0.2821339759347178
CAR,2022-10-25,"""carsales.com Ltd (ASX:CAR) Stock's Been Sliding But Fundamentals Look Decent: Will The Market Correct The Share Price In The Future?""",0.0367546938359737,0.9072347283363342,0.0560105815529823,-0.43628768116435845
CGF,2022-10-10,"""Challenger Limited (ASX:CGF) is largely controlled by institutional shareholders who own 53% of the company""",0.0268017090857028,0.0174278803169727,0.9557704329490662,0.1524114489022969
CHC,2022-10-05,"""Institutions profited after Charter Hall Group's (ASX:CHC) market cap rose AU$506m last week butindividual investors profited the most""",0.9488620162010192,0.0281836409121751,0.0229543708264827,0.2847550362841112
CHC,2022-10-24,"""Multiple insiders bought Charter Hall Group (ASX:CHC) stock earlier this year, a positive sign for shareholders""",0.9419440627098083,0.0171200651675462,0.040935892611742,0.42869721758335855
CLW,2022-10-11,"""As Charter Hall Long WALE REIT's market cap (ASX:CLW) drops to AU$2.9b, insiders might be questioning their decision to buy earlier this year""",0.0126058282330632,0.95074063539505,0.0366535112261772,-0.30757928748668645
CMW,2022-10-13,"""Cromwell Property Group's (ASX:CMW) recent 5.7% pullback adds to one-year year losses, institutional owners may take drastic measures""",0.0168682988733053,0.955428183078766,0.0277035273611545,-0.3189297626871351
CNU,2022-10-09,"""How Good Is Chorus Limited (NZSE:CNU), When It Comes To ROE?""",0.082144945859909,0.0131867257878184,0.904668390750885,0.14233056440265493
COH,2022-10-19,"""Estimating The Intrinsic Value Of Cochlear Limited (ASX:COH)""",0.0942662581801414,0.0111453253775835,0.8945883512496948,0.169490132179151
COL,2022-10-25,"""Australia's Coles flags climate challenge as floods push up inflation""",0.0686923786997795,0.8364006876945496,0.0949069708585739,-0.40222370811101515
CPU,2022-10-22,"""A Look At The Intrinsic Value Of Computershare Limited (ASX:CPU)""",0.0716219544410705,0.0119585255160927,0.916419506072998,0.1910883090827245
CPU,2022-10-07,"""Investors more bullish on Computershare (ASX:CPU) this week as stock increases 3.9%, despite earnings trending downwards over past five years""",0.7695967555046082,0.2112841606140136,0.0191190429031848,0.23621054395519997
CQR,2022-10-11,"""With 62% ownership, Charter Hall Retail REIT (ASX:CQR) boasts of strong institutional backing""",0.9043463468551636,0.0084128184244036,0.0872409045696258,0.2925700182061948
CSR,2022-10-10,"""CSR Limited (ASX:CSR) most popular amongst individual investors who own 50% of the shares, institutions hold 49%""",0.0713836923241615,0.0087713059037923,0.9198449850082396,0.14668261550845493
CSR,2022-10-24,"""A number of insiders bought CSR Limited (ASX:CSR) stock last year, which is great news for shareholders""",0.883112907409668,0.0128075713291764,0.1040794998407363,0.401922004932377
CTD,2022-10-19,"""Is Now An Opportune Moment To Examine Corporate Travel Management Limited (ASX:CTD)?""",0.0464997068047523,0.0244792085140943,0.9290210604667664,0.17601380804451983
CWY,2022-10-26,"""Should Weakness in Cleanaway Waste Management Limited's (ASX:CWY) Stock Be Seen As A Sign That Market Will Correct The Share Price Given Decent Financials?""",0.1954742074012756,0.7723269462585449,0.0321988463401794,-0.39689753744975775
DHG,2022-10-23,"""Why Domain Holdings Australia Limited (ASX:DHG) Could Be Worth Watching""",0.0690504685044288,0.0163125153630971,0.91463702917099,0.19861090735667225
DOW,2022-10-23,"""At AU$4.37, Is Downer EDI Limited (ASX:DOW) Worth Looking At Closely?""",0.0504250936210155,0.02268005348742,0.9268948435783386,0.2012726579353251
EBO,2022-10-21,"""Most Shareholders Will Probably Agree With EBOS Group Limited's (NZSE:EBO) CEO Compensation""",0.461291640996933,0.01833051815629,0.5203778147697449,0.10470771906343863
EBO,2022-10-13,"""Those who invested in EBOS Group (NZSE:EBO) five years ago are up 139%""",0.9078516364097596,0.0119000310078263,0.0802483707666397,0.3030483212482565
ELD,2022-10-05,"""Here's Why Elders (ASX:ELD) Has Caught The Eye Of Investors""",0.1980848461389541,0.0099527956917881,0.7919623851776123,0.11883460075143644
ELD,2022-10-22,"""Elders' (ASX:ELD) investors will be pleased with their solid 195% return over the last five years""",0.9390041828155518,0.015738608315587,0.0452572591602802,0.3915951599169397
EVN,2022-10-10,"""Evolution Mining Limited's (ASX:EVN) recent 7.3% pullback adds to one-year year losses, institutional owners may take drastic measures""",0.0179627835750579,0.9561540484428406,0.0258831139653921,-0.30494524390615113
EVT,2022-10-16,"""A Look At The Fair Value Of Event Hospitality & Entertainment Limited (ASX:EVT)""",0.0686094164848327,0.013762317597866,0.917628288269043,0.16194126188804855
FBU,2022-10-31,"""Is Fletcher Building Limited (NZSE:FBU) Trading At A 49% Discount?""",0.0429883636534214,0.0212168302386999,0.9357948303222656,0.6750332804977308
FBU,2022-10-13,"""Should You Investigate Fletcher Building Limited (NZSE:FBU) At NZ$4.90?""",0.0362215712666511,0.0229205396026372,0.9408578872680664,0.15703303922948336
FLT,2022-10-22,"""The past five years for Flight Centre Travel Group (ASX:FLT) investors has not been profitable""",0.1002204343676567,0.0107006523758172,0.8890789151191711,0.18538735306851123
FPH,2022-10-09,"""A Look At The Fair Value Of Fisher & Paykel Healthcare Corporation Limited (NZSE:FPH)""",0.063290849328041,0.0160769317299127,0.9206321835517884,0.1448421318041353
GMG,2022-10-12,"""The total return for Goodman Group (ASX:GMG) investors has risen faster than earnings growth over the last five years""",0.9500178098678588,0.0157432965934276,0.0342389047145843,0.31204165162213277
GOZ,2022-10-06,"""Insiders who bought into Growthpoint Properties Australia (ASX:GOZ) earlier this year might wish they'd invested more as stock gained 4.9%""",0.9122833013534546,0.0154411112889647,0.0722755566239357,0.27679868222951554
HVN,2022-10-11,"""Slowing Rates Of Return At Harvey Norman Holdings (ASX:HVN) Leave Little Room For Excitement""",0.0486378148198127,0.9082865715026855,0.0430756583809852,-0.2938447417685454
HVN,2022-10-25,"""Bullish Harvey Norman Holdings Limited (ASX:HVN) insiders filled their treasuries with AU$3.7m worth of stock over last year""",0.2170209288597107,0.1410368829965591,0.6419422030448914,0.15435447214503348
IGO,2022-10-24,"""With 46% ownership in IGO Limited (ASX:IGO), institutional investors have a lot riding on the business""",0.0883485972881317,0.0133657054975628,0.8982857465744019,0.20441373081294867
LNK,2022-10-04,"""UPDATE 2-D&D pitches $825 mln deal for Link's units after buyout deal collapses""",0.3871242702007293,0.0153548698872327,0.5975208282470703,0.08872413628259541
LNK,2022-10-04,"""D&D pitches $825 million deal for Link's units after buyout deal collapses""",0.6294735074043274,0.0111677972599864,0.3593587875366211,0.18693739403551482
MCY,2022-10-08,"""Are Investors Undervaluing Mercury NZ Limited (NZSE:MCY) By 37%?""",0.6741389036178589,0.252185970544815,0.0736751109361648,0.2094330257817454
MCY,2022-10-22,"""Mercury NZ Limited's (NZSE:MCY) top owners are sovereign wealth funds with 52% stake, while 36% is held by individual investors""",0.0319747366011142,0.0157726537436246,0.9522525668144226,0.1985600825892478
MEZ,2022-10-11,"""Shareholders Will Probably Hold Off On Increasing Meridian Energy Limited's (NZSE:MEL) CEO Compensation For The Time Being""",0.1011670380830764,0.5883969664573669,0.310435950756073,-0.19035551123475933
MEZ,2022-10-27,"""Meridian Energy's (NZSE:MEL) five-year earnings growth trails the 16% YoY shareholder returns""",0.9449699521064758,0.0126170748844742,0.0424130372703075,0.5273977720422474
MFG,2022-10-15,"""Individual investors account for 51% of Magellan Financial Group Limited's (ASX:MFG) ownership, while insiders account for 25%""",0.0263405237346887,0.0195914879441261,0.9540679454803468,0.16504242799804947
MGR,2022-10-04,"""Positive week for Mirvac Group (ASX:MGR) institutional investors who lost 26% over the past year""",0.7273662686347961,0.2509862184524536,0.0216475818306207,0.21600901891584556
MIN,2022-10-11,"""Investors in Mineral Resources (ASX:MIN) have made a incredible return of 536% over the past three years""",0.915628969669342,0.0127798207104206,0.0715912580490112,0.2962201210386293
MP1,2022-10-11,"""Megaport and Zenlayer Announce Strategic Partnership to Extend Their Joint Global Reach to 50+ Countries""",0.9071572422981262,0.0080392397940158,0.0848035216331482,0.2934793863191784
MTS,2022-10-01,"""The Returns At Metcash (ASX:MTS) Aren't Growing""",0.0498554408550262,0.0352503061294555,0.9148942828178406,0.13199134447589633
MTS,2022-10-24,"""An Intrinsic Calculation For Metcash Limited (ASX:MTS) Suggests It's 33% Undervalued""",0.0382292941212654,0.9309707880020142,0.0307999160140752,-0.42370306504156535
NAB,2022-10-09,"""SingTel Discloses Dialog Unit Hack, Adding to Optus Breach Woes""",0.0126189077273011,0.9646580815315248,0.0227229762822389,-0.3035373637538135
NEC,2022-10-11,"""Samantha Lewis Is The Non-Executive Independent Director of Nine Entertainment Co. Holdings Limited (ASX:NEC) And They Just Picked Up 67% More Shares""",0.1294099539518356,0.0089288810268044,0.8616611361503601,0.13938034646114186
NEC,2022-10-25,"""Why Nine Entertainment Co. Holdings Limited (ASX:NEC) Could Be Worth Watching""",0.0564070530235767,0.0213651359081268,0.9222277998924256,0.22174891224579033
NSR,2022-10-14,"""Is National Storage REIT's (ASX:NSR) Latest Stock Performance Being Led By Its Strong Fundamentals?""",0.932108998298645,0.0153920641168951,0.0524990521371364,0.31656590776505805
NST,2022-10-14,"""7 Hypergrowth Stocks to Buy if You Are Feeling Greedy""",0.0581496879458427,0.0235583316534757,0.9182919263839722,0.15593665429669343
NST,2022-10-24,"""Northern Star Resources Limited (ASX:NST) is largely controlled by institutional shareholders who own 50% of the company""",0.0261107366532087,0.0175845641642808,0.956304669380188,0.21761650566906393
ORA,2022-10-13,"""Investors in Orora (ASX:ORA) have made a return of 9.9% over the past five years""",0.8565081357955933,0.0124055696651339,0.1310862898826599,0.2859094396908418
ORI,2022-10-16,"""Had insiders known Orica Limited (ASX:ORI) would hit AU$6.2b they might have invested more last year""",0.6470707654953003,0.023029837757349,0.329899400472641,0.22838758925542502
PBH,2022-10-03,"""PointsBet Holdings to Webcast Live at VirtualInvestorConferences.com October 6th""",0.0393930189311504,0.0161697678267955,0.9444371461868286,0.13883892056351121
PBH,2022-10-07,"""Small Cap Growth Virtual Investor Conference: Presentations Now Available for On-Demand Viewing""",0.0552920028567314,0.0131653333082795,0.931542694568634,0.14295811736970881
PLS,2022-10-14,"""Is Pilbara Minerals Limited's (ASX:PLS) Stock's Recent Performance Being Led By Its Attractive Financial Prospects?""",0.8624401688575745,0.0607594884932041,0.0768003761768341,0.2929047519611794
PMV,2022-10-30,"""Is Premier Investments Limited's (ASX:PMV) Latest Stock Performance A Reflection Of Its Financial Health?""",0.0258231535553932,0.6422332525253296,0.3319436013698578,-0.5845858990926943
PMV,2022-10-16,"""Premier Investments Limited (ASX:PMV) Shares Could Be 32% Below Their Intrinsic Value Estimate""",0.0073121022433042,0.9557812213897704,0.0369066596031188,-0.3373488351644605
PMV,2022-10-01,"""Premier Investments (ASX:PMV) Is Paying Out A Larger Dividend Than Last Year""",0.9010258316993712,0.0418505631387233,0.0571236871182918,0.25998109982110734
PNV,2022-10-10,"""Bullish PolyNovo Limited (ASX:PNV) insiders were rewarded last week as their AU$6.4m investment inflated to AU$9.8m""",0.9516016244888306,0.0222301371395587,0.0261683017015457,0.30349334393743727
PNV,2022-10-27,"""PolyNovo Limited's (ASX:PNV) largest shareholders are individual investors with 60% ownership, institutions own 28%""",0.0289002601057291,0.0166894998401403,0.954410195350647,0.2663332360570239
PPT,2022-10-21,"""Perpetual (ASX:PPT) shareholders have endured a 34% loss from investing in the stock five years ago""",0.0145674990490078,0.9675054550170898,0.0179270431399345,-0.3893528374998041
QBE,2022-10-29,"""QBE Insurance Group Limited (ASX:QBE) On An Uptrend: Could Fundamentals Be Driving The Stock?""",0.1101322770118713,0.6953715682029724,0.194496139883995,-0.5016045565108049
QUB,2022-10-17,"""Calculating The Intrinsic Value Of Qube Holdings Limited (ASX:QUB)""",0.0409297794103622,0.0166118759661912,0.9424583911895752,0.16996000590167387
REA,2022-10-31,"""REA Group Limited's (ASX:REA) market cap surged AU$642m last week, public companies who have a lot riding on the company were rewarded""",0.4640369415283203,0.5039616227149963,0.0320013985037803,-0.72706293388928
REH,2022-10-21,"""Investing in Reece (ASX:REH) five years ago would have delivered you a 92% gain""",0.7957287430763245,0.008644095622003,0.1956272423267364,0.32022480327146774
REH,2022-10-07,"""Reece (ASX:REH) Has Announced That It Will Be Increasing Its Dividend To A$0.15""",0.9414236545562744,0.0154837807640433,0.0430925749242305,0.28894897482932325
RRL,2022-10-17,"""Regis Resources (ASX:RRL) May Have Issues Allocating Its Capital""",0.0203259456902742,0.529388964176178,0.4502849876880646,-0.19093670832957926
RWC,2022-10-21,"""Shareholders May Find It Hard To Justify Increasing Reliance Worldwide Corporation Limited's (ASX:RWC) CEO Compensation For Now""",0.0754452124238014,0.8325315713882446,0.0920232161879539,-0.33503535090916675
SCG,2022-10-17,"""Shareholders in Scentre Group (ASX:SCG) are in the red if they invested five years ago""",0.0231437440961599,0.0562195368111133,0.9206367135047911,0.16602475262920946
SCG,2022-10-21,"""7 Penny Stocks That Have That ‘Get Rich’ Potential""",0.1669450849294662,0.0245197750627994,0.8085351586341858,0.16268924200898371
SDF,2022-10-17,"""Steadfast Group Limited's (ASX:SDF) largest shareholders are individual investors with 46% ownership, institutions own 40%""",0.0294476300477981,0.0169526394456625,0.953599750995636,0.1719692039692943
SEK,2022-10-17,"""Individual investors account for 52% of SEEK Limited's (ASX:SEK) ownership, while institutions account for 43%""",0.0323917120695114,0.0167244728654623,0.9508838653564452,0.17147942962638404
SEK,2022-10-31,"""Insiders purchases in SEEK Limited (ASX:SEK) last year yet to pay off, remain down AU$32k despite recent gains""",0.0111205838620662,0.9711389541625975,0.0177404079586267,-1.4010573531844739
SGP,2022-10-25,"""Trade Alert: The MD, CEO & Director Of Stockland (ASX:SGP), Tarun Gupta, Has Just Spent AU$1.1m Buying 84% More Shares""",0.1619876772165298,0.0118913874030113,0.826120913028717,0.19864009073353214
SGP,2022-10-17,"""While institutions own 49% of Stockland (ASX:SGP), individual investors are its largest shareholders with 51% ownership""",0.0326476655900478,0.0156086469069123,0.9517437219619752,0.17163449348396825
SGR,2022-10-16,"""Australia's Star says regulator-named manager to run Sydney casino""",0.0526863634586334,0.0177829209715127,0.9295307397842408,0.1640417834636948
SGR,2022-10-16,"""Australia casino firm Star to be fined $62 mln following inquiry-Sydney Morning Herald""",0.0180341526865959,0.8764047622680664,0.1055610850453376,-0.3093324278267542
SHL,2022-10-17,"""Do Sonic Healthcare's (ASX:SHL) Earnings Warrant Your Attention?""",0.1075354740023613,0.0122116971760988,0.8802528381347656,0.15874205053818272
SHL,2022-10-31,"""Returns On Capital Are A Standout For Sonic Healthcare (ASX:SHL)""",0.688433051109314,0.0090679805725812,0.3024990260601043,0.9931989488194656
SKC,2022-10-06,"""With 52% ownership, SkyCity Entertainment Group Limited (NZSE:SKC) boasts of strong institutional backing""",0.8892881274223328,0.0081514380872249,0.1025603860616684,0.2698216457844442
SKC,2022-10-27,"""An Intrinsic Calculation For SkyCity Entertainment Group Limited (NZSE:SKC) Suggests It's 48% Undervalued""",0.0305705461651086,0.9379484057426452,0.031481098383665,-0.5234789724017712
SOL,2022-10-01,"""Robert Millner Is The Chairman of the Board of Washington H. Soul Pattinson and Company Limited (ASX:SOL) And Just Spent AU$2.7m On Shares""",0.0327566526830196,0.0286382865160703,0.9386050701141356,0.13541208800069013
SOL,2022-10-06,"""Washington H. Soul Pattinson (ASX:SOL) Will Pay A Larger Dividend Than Last Year At A$0.58""",0.4045132398605346,0.0171639584004879,0.5783228874206543,0.08773536296439599
SOL,2022-10-26,"""Washington H. Soul Pattinson (ASX:SOL) Is Increasing Its Dividend To A$0.58""",0.9464176893234252,0.0164005067199468,0.0371819101274013,0.4863624817327179
SPK,2022-10-28,"""Is Spark New Zealand Limited's (NZSE:SPK) 28% ROE Better Than Average?""",0.933767557144165,0.0151351224631071,0.051097385585308,0.5801824040120585
SPK,2022-10-08,"""Spark New Zealand (NZSE:SPK) shareholders have earned a 14% CAGR over the last five years""",0.7683878540992737,0.0120110427960753,0.2196010947227478,0.2387131085215864
STO,2022-10-26,"""Are Strong Financial Prospects The Force That Is Driving The Momentum In Santos Limited's ASX:STO) Stock?""",0.2068322747945785,0.0110020069405436,0.7821657657623291,0.20097684524181383
STO,2022-10-05,"""Australian court to hear Santos Barossa drilling appeal on Nov 15-16""",0.0923926383256912,0.1106811016798019,0.7969262003898621,0.11957942526582208
SUL,2022-10-17,"""Super Retail Group Limited's (ASX:SUL) Stock Has Been Sliding But Fundamentals Look Strong: Is The Market Wrong?""",0.0135254496708512,0.9557448625564576,0.0307296868413686,-0.34471209339132636
SUN,2022-10-29,"""With A Return On Equity Of 5.5%, Has Suncorp Group Limited's (ASX:SUN) Management Done Well?""",0.926356077194214,0.0093301003798842,0.0643137991428375,0.6682246593327231
SVW,2022-10-17,"""There's Been No Shortage Of Growth Recently For Seven Group Holdings' (ASX:SVW) Returns On Capital""",0.9236170649528505,0.0123935081064701,0.0639893934130668,0.33312443982197426
TAH,2022-10-05,"""Tabcorp Holdings Limited's (ASX:TAH) top owners are individual investors with 59% stake, while40% is held by institutions""",0.0300665535032749,0.0162432510405778,0.9536901712417604,0.14310198673724506
TAH,2022-10-22,"""Is There An Opportunity With Tabcorp Holdings Limited's (ASX:TAH) 29% Undervaluation?""",0.1949600875377655,0.1026715636253357,0.7023683786392212,0.14645518230234247
TCL,2022-10-24,"""Is Transurban Group (ASX:TCL) Trading At A 27% Discount?""",0.0602939948439598,0.0200566165149211,0.9196494221687316,0.20927524470067102
TNE,2022-10-19,"""Here's Why Technology One (ASX:TNE) Has Caught The Eye Of Investors""",0.1698923856019973,0.0103050442412495,0.8198025226593018,0.15532109012175546
TWE,2022-10-18,"""Treasury Wine Estates Limited (ASX:TWE) Stock Is Going Strong But Fundamentals Look Uncertain: What Lies Ahead ?""",0.4086903929710388,0.0870770141482353,0.5042325854301453,0.09309882535133883
VCX,2022-10-20,"""With 54% ownership, Vicinity Centres (ASX:VCX) boasts of strong institutional backing""",0.8916354775428772,0.0080384900793433,0.1003260985016822,0.34762303393986127
VEA,2022-10-18,"""Calculating The Fair Value Of Viva Energy Group Limited (ASX:VEA)""",0.0471945889294147,0.0154606075957417,0.9373447895050048,0.1730663613849355
WEB,2022-10-27,"""Webjet (ASX:WEB) investors are sitting on a loss of 34% if they invested five years ago""",0.0176257062703371,0.9040620923042296,0.0783121660351753,-0.5045666607771452
WES,2022-10-20,"""Here's Why Wesfarmers Limited's (ASX:WES) CEO May Have Their Pay Bumped Up""",0.0104467580094933,0.9151296019554138,0.0744236558675766,-0.3567827174806654
WOW,2022-10-19,"""The CEO Of Woolworths Group Limited (ASX:WOW) Might See A Pay Rise On The Horizon""",0.9056951999664308,0.0474387891590595,0.0468659810721874,0.34318890681259656
WTC,2022-10-18,"""WiseTech Global's (ASX:WTC) 38% CAGR outpaced the company's earnings growth over the same five-year period""",0.950850546360016,0.0264259297400712,0.022723514586687,0.3511199851365414
XRO,2022-10-18,"""The 8.3% return this week takes Xero's (ASX:XRO) shareholders five-year gains to 157%""",0.9414114952087402,0.0305441655218601,0.0280444025993347,0.34763443263554494
