Company,Date,Title,Positive,Negative,Neutral,ConfidenceScore
AKE,2023-08-01,"""Mt Cattlin Annual Ore Resource and Reserve update at 30 June, 2023""",0.0261679645627737,0.0359728410840034,0.9378591775894164,0.13530447845604526
ALD,2023-08-22,"""Some Investors May Be Worried About Ampol's (ASX:ALD) Returns On Capital""",0.0253084171563386,0.9147388339042664,0.0599526576697826,-0.38147572343172265
ALL,2023-08-13,"""Aristocrat Gaming Unveils New Range of Gaming Legends at AGE23""",0.1241406574845314,0.0133493151515722,0.8625100255012512,0.14395645984712968
ALL,2023-08-09,"""NeoGames Announces Second Quarter 2023 Results""",0.0272388085722923,0.0321891121566295,0.9405720829963684,0.14797925604888054
ALL,2023-08-02,"""Is It Too Late To Consider Buying Aristocrat Leisure Limited (ASX:ALL)?""",0.0284818075597286,0.0996374785900116,0.8718807697296143,0.1269487505065317
ALL,2023-08-14,"""Aristocrat Gaming to Debut New Games for Class II and Class III at OIGA 2023""",0.1325743943452835,0.0090418588370084,0.8583837151527405,0.14576354294082633
ALL,2023-08-16,"""Aristocrat Gaming Supports AISES Mission to Increase Indigenous Peoples' Representation in STEM""",0.6210518479347229,0.0090824989601969,0.3698657155036926,0.21920405296608686
ALL,2023-08-31,"""Aristocrat Gaming Begins First Distribution of NFL-Themed Slot Machines to Casino Floors""",0.1559860855340957,0.0101519990712404,0.8338619470596313,0.6015042479044728
ALL,2023-08-16,"""Investing in Aristocrat Leisure (ASX:ALL) three years ago would have delivered you a 50% gain""",0.5703436732292175,0.0096283638849854,0.4200279414653778,0.20130629217377458
ALL,2023-08-22,"""Sun Wukong ""Monkey King"" Becomes a Legendary Champion in RAID: Shadow Legends""",0.1516518592834472,0.022992730140686,0.8253554105758667,0.17209997032369717
ALL,2023-08-28,"""Aristocrat Gaming™ Partners with Skill Master Pro for Exclusive Distribution in the Georgia COAM Market""",0.6295303702354431,0.0073473178781569,0.3631223738193512,0.39114921139352726
ALQ,2023-08-14,"""Declining Stock and Solid Fundamentals: Is The Market Wrong About ALS Limited (ASX:ALQ)?""",0.0108889564871788,0.957145929336548,0.0319651030004024,-0.32506903220236283
ALU,2023-08-02,"""Investors in Altium (ASX:ALU) have seen decent returns of 98% over the past five years""",0.9511900544166564,0.0176978949457407,0.0311120022088289,0.2769928942001597
ALU,2023-08-16,"""Altium Limited (ASX:ALU) most popular amongst retail investors who own 45% of the shares, institutions hold 44%""",0.0843805149197578,0.0086100008338689,0.907009482383728,0.160067275605372
ALU,2023-08-01,"""Altium 365 Integrates with SiliconExpert, Delivering Unmatched Component Data Access to Designers Worldwide""",0.5755734443664551,0.0088916961103677,0.4155348539352417,0.16607539077097289
ALU,2023-08-26,"""Altium Full Year 2023 Earnings: Beats Expectations""",0.931425154209137,0.0366436019539833,0.0319312177598476,0.4786578427895649
ALU,2023-08-23,"""Altium Capital Management LP Acquires New Stake in Alimera Sciences Inc""",0.0719477459788322,0.0147173907607793,0.913334846496582,0.19832814198170956
ALU,2023-08-22,"""Industry Analysts Just Made A Meaningful Upgrade To Their Altium Limited (ASX:ALU) Revenue Forecasts""",0.954168975353241,0.0198921654373407,0.0259388666599988,0.39791936961438484
AMC,2023-08-02,"""2 Attractively Valued Dividend Aristocrats""",0.3002172708511352,0.0112875765189528,0.6884950995445251,0.10024718476604667
AMC,2023-08-02,"""Amcor to report Full Year 2023 results""",0.0233862791210412,0.0405815653502941,0.9360321760177612,0.13628940940653556
AMC,2023-08-09,"""Berry Global (BERY) Misses Q3 Earnings and Revenue Estimates""",0.0557650923728942,0.2421478629112243,0.7020871043205261,0.11045865517068018
AMC,2023-08-09,"""Amcor (AMCR) to Report Q4 Earnings: What's in Store?""",0.0451768338680267,0.0385485775768756,0.9162746667861938,0.1441565680915286
AMC,2023-08-09,"""Analysts Estimate Amcor (AMCR) to Report a Decline in Earnings: What to Look Out for""",0.0099012330174446,0.960521161556244,0.0295776408165693,-0.30223564886913273
AMC,2023-08-11,"""Amcor announces acquisition of scalable flexible packaging plant in high-growth Indian market""",0.6888852119445801,0.0109038995578885,0.3002109229564667,0.2228650115096701
AMC,2023-08-15,"""Amcor (AMCR) Inks Deal to Buy India-Based Phoenix Flexibles""",0.7175834774971008,0.0102893728762865,0.2721271216869354,0.2482668450993354
AMC,2023-08-16,"""Are Investors Undervaluing Amcor plc (NYSE:AMCR) By 26%?""",0.7004104256629944,0.2519591450691223,0.0476303808391094,0.24721414895647792
AMC,2023-08-16,"""Amcor reports fiscal 2023 results and provides outlook for fiscal 2024""",0.0354312099516391,0.0328259766101837,0.931742787361145,0.16443216133296906
AMC,2023-08-16,"""Amcor (AMCR) Surpasses Q4 Earnings Estimates""",0.956625521183014,0.0189321730285882,0.0244423504918813,0.3376468359468636
AMC,2023-08-17,"""Full Year 2023 Amcor PLC Earnings Call""",0.0535078682005405,0.2472160458564758,0.6992760896682739,0.1261052683470806
AMC,2023-08-17,"""Amcor (AMCR) Q4 Earnings Beat, Decline Y/Y on Low Volumes""",0.2929999828338623,0.6895318627357483,0.0174681954085826,-0.2486960497259484
AMC,2023-08-18,"""Company News for Aug 18, 2023""",0.0199771393090486,0.0581299178302288,0.9218929409980774,0.17021341417948152
AMC,2023-08-20,"""Amcor (NYSE:AMCR) Has Affirmed Its Dividend Of $0.1225""",0.1413469314575195,0.0270058680325746,0.8316471576690674,0.16211765648506346
AMC,2023-08-29,"""Amcor launches high-barrier performance paper packaging in North America""",0.2384965419769287,0.0070593948476016,0.7544440627098083,0.27210817697489065
AMC,2023-08-30,"""Amcor (AMCR) Launches North America High-Barrier Paper Packaging""",0.1606534570455551,0.007303224876523,0.8320433497428894,0.3786792475949854
ANN,2023-08-10,"""Ansell Limited's (ASX:ANN) Fundamentals Look Pretty Strong: Could The Market Be Wrong About The Stock?""",0.2227193713188171,0.0451006442308425,0.7321799993515015,0.11675671344438002
ANZ,2023-08-28,"""Those who invested in ANZ Group Holdings (ASX:ANZ) three years ago are up 56%""",0.9054132699966432,0.0117973675951361,0.0827892944216728,0.5625648948627685
APA,2023-08-06,"""Can APA Group (ASX:APA) Maintain Its Strong Returns?""",0.7530032992362976,0.0091749532148242,0.2378217726945877,0.2284710469147682
APM,2023-08-29,"""APM Human Services International Full Year 2023 Earnings: Misses Expectations""",0.1910240650177002,0.4024993777275085,0.4064766466617584,0.14660546059402357
APX,2023-08-23,"""Appen Launches AI Chat Feedback and Benchmarking Solutions for Enhanced LLM Evaluation""",0.1892415732145309,0.0074257799424231,0.8033326268196106,0.17444146348030054
APX,2023-08-30,"""Appen First Half 2023 Earnings: EPS Misses Expectations""",0.0976991206407547,0.7281179428100586,0.1741829663515091,-0.6627615131565515
APX,2023-08-28,"""Australia's Appen slumps to over 7-year low on weak half-yearly results""",0.013762354850769,0.9671716094017028,0.0190659537911415,-0.6009375086355214
APX,2023-08-26,"""Should You Investigate Appen Limited (ASX:APX) At AU$2.24?""",0.0368690341711044,0.0223350897431373,0.9407958388328552,0.24173671104228173
ARB,2023-08-24,"""ARB (ASX:ARB) Will Pay A Smaller Dividend Than Last Year""",0.1782146543264389,0.0947205647826194,0.7270647883415222,0.1654507226618981
ARG,2023-08-20,"""Why It Might Not Make Sense To Buy Argo Investments Limited (ASX:ARG) For Its Upcoming Dividend""",0.030556509271264,0.0294674467295408,0.9399760961532592,0.18323482555685405
ARG,2023-08-16,"""Argo Investments' (ASX:ARG) Upcoming Dividend Will Be Larger Than Last Year's""",0.2857647836208343,0.0159253273159265,0.6983098983764648,0.12323637749367615
ASX,2023-08-19,"""ASX (ASX:ASX) Has Announced That Its Dividend Will Be Reduced To A$1.12""",0.0178528819233179,0.8234559893608093,0.1586911231279373,-0.3120265634702445
AUB,2023-08-24,"""AUB Group (ASX:AUB) Is Increasing Its Dividend To A$0.47""",0.9476522207260132,0.0172499828040599,0.0350977666676044,0.43129511225242556
AWC,2023-08-23,"""Alumina First Half 2023 Earnings: US$0.015 loss per share (vs US$0.058 profit in 1H 2022)""",0.0132959745824337,0.9639103412628174,0.0227936264127492,-0.4186209422599219
AZJ,2023-08-24,"""Don't Buy Aurizon Holdings Limited (ASX:AZJ) For Its Next Dividend Without Doing These Checks""",0.0334023460745811,0.024593424052,0.9420042634010316,0.21436230804933465
AZJ,2023-08-15,"""Aurizon Holdings Full Year 2023 Earnings: Revenues Beat Expectations, EPS Lags""",0.7504962682723999,0.2259363681077957,0.0235674660652875,0.2596538892348813
BAP,2023-08-19,"""Bapcor (ASX:BAP) Has Announced A Dividend Of A$0.115""",0.2292078733444214,0.0177892073988914,0.753002941608429,0.14266513522807922
BAP,2023-08-13,"""Bapcor Limited's (ASX:BAP) Stock Has Shown Weakness Lately But Financial Prospects Look Decent: Is The Market Wrong?""",0.0365182161331176,0.9170589447021484,0.0464227683842182,-0.306121796262586
BEN,2023-08-31,"""Bendigo and Adelaide Bank (ASX:BEN) Has Announced That It Will Be Increasing Its Dividend To A$0.32""",0.9407766461372375,0.0175459086894989,0.0416774712502956,1.3572538019663438
BEN,2023-08-30,"""Don't Race Out To Buy Bendigo and Adelaide Bank Limited (ASX:BEN) Just Because It's Going Ex-Dividend""",0.0433105006814003,0.0877329632639885,0.8689565658569336,0.39547917623896384
BEN,2023-08-24,"""Bank CEO ordered employees to return to the office for their own mental health—and it’s sparked backlash""",0.0152466408908367,0.9157670140266418,0.0689864084124565,-0.41678352930898926
BEN,2023-08-16,"""Bendigo and Adelaide Bank (ASX:BEN) Will Pay A Larger Dividend Than Last Year At A$0.32""",0.7849186658859253,0.0135733047500252,0.2015080451965332,0.2770418498601957
BGA,2023-08-26,"""Bega Cheese (ASX:BGA) Has Announced That Its Dividend Will Be Reduced To A$0.03""",0.0193962808698415,0.7827622890472412,0.1978414058685302,-0.4022602428109289
BHP,2023-08-15,"""Graphite Is The Big Winner In A Multi-Trillion Dollar EV Boom""",0.5979557633399963,0.012118674814701,0.3899255692958832,0.2068784964101762
BHP,2023-08-15,"""Rio Tinto (RIO) to Build Solar Power Plant in North Canada""",0.2316418439149856,0.0070131826214492,0.7613449692726135,0.13170364109611615
BHP,2023-08-07,"""UPDATE 1-Vale loses bid to block BHP's London lawsuit in Brazil dam case""",0.0211931075900793,0.9428494572639464,0.0359573736786842,-0.2893865931414368
BHP,2023-08-07,"""Vale loses bid to block BHP's London lawsuit in Brazil dam case""",0.0683927461504936,0.8260908126831055,0.1055163666605949,-0.2535501336571073
BHP,2023-08-16,"""BHP, South32 May Face South Africa Class Action on Lung Disease""",0.0214079301804304,0.8849226236343384,0.093669481575489,-0.31233885915821097
BHP,2023-08-18,"""BHP, Codelco, Freeport Vie for Title of Biggest Copper Producer""",0.5278584361076355,0.0235264338552951,0.4486151337623596,0.19492195377057284
BHP,2023-08-22,"""BHP Group (BHP) FY23 Earnings Dip Y/Y on Low Prices""",0.0176302157342433,0.9677666425704956,0.0146031156182289,-0.4035900372917876
BHP,2023-08-21,"""BHP sees China demand bright spots, logs 37% profit drop""",0.9348040223121644,0.0350691527128219,0.03012690320611,0.3761928128736414
BHP,2023-08-21,"""UPDATE 3-Woodside Energy's profit jumps on boost from BHP's petroleum assets""",0.9341588020324708,0.0380061082541942,0.0278351213783025,0.3759331571317452
BHP,2023-08-22,"""BHP’s Full-Year Profit Falls 37% as China’s Metals Demand Wanes""",0.0084427110850811,0.974165380001068,0.0173918828368186,-0.40625851806455504
BHP,2023-08-22,"""Trending tickers: Arm l Microsoft l BHP l Nvidia""",0.0253007635474205,0.0376238487660884,0.93707537651062,0.19539539260549993
BHP,2023-08-27,"""BHP Group Limited (ASX:BHP) is a favorite amongst institutional investors who own 49%""",0.1360764652490615,0.0081554409116506,0.8557681441307068,0.23880664755169342
BHP,2023-08-28,"""Analysis-China-linked assets squeezed as slowdown ripples across markets""",0.0193150248378515,0.9650961756706238,0.0155888432636857,-0.5996479691540387
BHP,2023-08-29,"""Private Credit Funds Mull Jumbo Loan for Australian Coal Mines""",0.1426202654838562,0.0158887356519699,0.8414909839630127,0.3035037173790532
BHP,2023-08-21,"""BHP FY profit slides as China metal demand dries up, shares dip""",0.0129039287567138,0.96101313829422,0.0260829646140337,-0.3867401370494979
BHP,2023-08-11,"""The 7 Best Value Stocks to Buy in August""",0.0660107657313346,0.0236313380300998,0.91035795211792,0.1472574327034632
BLD,2023-08-11,"""Boral Full Year 2023 Earnings: EPS: AU$0.14 (vs AU$0.015 loss in FY 2022)""",0.05635542050004,0.7318011522293091,0.2118434607982635,-0.2367489813781856
BPT,2023-08-16,"""Beach Energy's (ASX:BPT) Upcoming Dividend Will Be Larger Than Last Year's""",0.3158715069293976,0.0141827967017889,0.6699456572532654,0.11823071119207118
BPT,2023-08-30,"""Beach Energy (ASX:BPT) Is Increasing Its Dividend To A$0.02""",0.9490936398506165,0.0176570452749729,0.0332492664456367,0.8639022607340752
BRG,2023-08-28,"""One Breville Group Insider Raised Stake By 23% In Previous Year""",0.8635860681533813,0.0112458486109972,0.1251680850982666,0.5365761931426737
BRG,2023-08-14,"""Is It Too Late To Consider Buying Breville Group Limited (ASX:BRG)?""",0.0281141586601734,0.1138474196195602,0.8580383658409119,0.14570489860921135
BSL,2023-08-21,"""BlueScope Annual Net Profit Falls 64%""",0.0081957913935184,0.9711437821388244,0.0206604041159153,-0.3908170080440154
BSL,2023-08-23,"""BlueScope Steel (ASX:BSL) Is Paying Out A Dividend Of A$0.25""",0.0639679431915283,0.0181368496268987,0.917895257472992,0.1993184226428425
BXB,2023-08-29,"""Brambles Flags Further Earnings Rise After Lifting Annual Profit""",0.9323502779006958,0.0345415696501731,0.0331081002950668,0.6725485611493904
BXB,2023-08-31,"""Brambles Full Year 2023 Earnings: EPS Beats Expectations, Revenues Lag""",0.0719718337059021,0.906484842300415,0.0215433184057474,-1.3077811866278228
CAR,2023-08-16,"""carsales.com's (ASX:CAR) Shareholders Will Receive A Bigger Dividend Than Last Year""",0.8654299974441528,0.0088757677003741,0.125694140791893,0.30545881737417835
CAR,2023-08-15,"""carsales.com Full Year 2023 Earnings: EPS Beats Expectations""",0.7180160284042358,0.1009887531399726,0.180995225906372,0.24841649744282834
CAR,2023-08-08,"""carsales.com Ltd's (ASX:CAR) largest shareholders are retail investors with 59% ownership, institutions own 36%""",0.0283026192337274,0.0166922528296709,0.95500510931015,0.14834450927432927
CAR,2023-08-30,"""carsales.com (ASX:CAR) Is Increasing Its Dividend To A$0.325""",0.9475991129875184,0.0171539094299078,0.0352469161152839,0.8625418837580358
CBA,2023-08-02,"""Australians are so mad about the return to office, they’re taking companies to court to stop it""",0.0126273548230528,0.9042209386825562,0.0831517204642295,-0.26331517412224165
CBA,2023-08-09,"""Commonwealth Bank of Australia (ASX:CBA) Ticks All The Boxes When It Comes To Earnings Growth""",0.0431919991970062,0.0467027015984058,0.910105288028717,0.14318594596131734
CBA,2023-08-23,"""Deepfake Imposter Scams Are Driving a New Wave of Fraud""",0.0350326374173164,0.365507036447525,0.5994603037834167,0.13017115102659246
CBA,2023-08-31,"""Oil Prices Could Reach $90 if Saudis Extend Production Cuts""",0.6505514979362488,0.0704249367117881,0.2790235877037048,0.9385474199155128
CBA,2023-08-31,"""Oil Posts Third Monthly Gain as OPEC+ Announces Further Cuts""",0.8126237988471985,0.0774876400828361,0.1098885759711265,1.172368324705204
CBA,2023-08-08,"""Australia's CBA posts record FY profit, says arrears rising amid cost pressure""",0.8037039637565613,0.1706127971410751,0.0256832111626863,0.24968467486299184
CCP,2023-08-27,"""Credit Corp Group (ASX:CCP) shareholders have endured a 1.5% loss from investing in the stock five years ago""",0.014631176367402,0.9674044847488404,0.0179642643779516,-0.5399187231116619
CDA,2023-08-30,"""Codan (ASX:CDA) Is Paying Out Less In Dividends Than Last Year""",0.0638070851564407,0.8662119507789612,0.0699809491634368,-0.7884600961719657
CDA,2023-08-31,"""Codan Limited (ASX:CDA) Is About To Go Ex-Dividend, And It Pays A 2.4% Yield""",0.0409252420067787,0.2287438064813614,0.7303310036659241,0.526822458598144
CDA,2023-08-29,"""Codan Full Year 2023 Earnings: Beats Expectations""",0.8993738889694214,0.0568474754691123,0.0437786243855953,0.6487611247606028
CDA,2023-08-02,"""Zetron Expands Critical Communications Technology Portfolio and Global Reach with Acquisition of ‘Eagle’ Business Unit from NEC""",0.7541857957839966,0.0067901061847805,0.2390240728855133,0.219623938842565
CDA,2023-08-09,"""Are Codan Limited (ASX:CDA) Investors Paying Above The Intrinsic Value?""",0.0581112578511238,0.0221162587404251,0.919772446155548,0.14470687018772865
CDA,2023-08-24,"""Be Wary Of Codan (ASX:CDA) And Its Returns On Capital""",0.0450310409069061,0.1274441629648208,0.8275247812271118,0.18831137921967725
CEN,2023-08-18,"""Contact Energy (NZSE:CEN) Has Announced A Dividend Of NZ$0.2418""",0.0453836917877197,0.0178109221160411,0.9368053674697876,0.17296676536655342
CGF,2023-08-15,"""Challenger Full Year 2023 Earnings: EPS Beats Expectations""",0.8665396571159363,0.0783790126442909,0.0550814270973205,0.29980214647083
CGF,2023-08-17,"""Challenger's (ASX:CGF) Shareholders Will Receive A Bigger Dividend Than Last Year""",0.8322979807853699,0.0085311504080891,0.1591708660125732,0.3001880423552377
CGF,2023-08-23,"""Here's Why We're Wary Of Buying Challenger's (ASX:CGF) For Its Upcoming Dividend""",0.0435818769037723,0.0651792883872985,0.891238808631897,0.19353004832343054
CHC,2023-08-21,"""Positive week for Charter Hall Group (ASX:CHC) institutional investors who lost 11% over the past year""",0.7115788459777832,0.2653473019599914,0.0230737961828708,0.28636039347332887
CIA,2023-08-31,"""CHAMPION IRON APPOINTS JESSICA MCDONALD TO ITS BOARD OF DIRECTORS AND ANNOUNCES FY2023 ANNUAL GENERAL MEETING VOTING RESULTS""",0.030726995319128,0.0348450131714344,0.9344280362129213,0.6740473469559971
CIA,2023-08-22,"""CHAMPION IRON UPDATES MINERAL RESOURCES AND RESERVES FOR ITS BLOOM LAKE OPERATIONS""",0.1093162447214126,0.012673670426011,0.8780101537704468,0.18307933706082982
CIA,2023-08-16,"""CHAMPION IRON TO HOLD ITS ANNUAL GENERAL MEETING OF SHAREHOLDERS ON AUGUST 30, 2023 (MONTRÉAL TIME) / AUGUST 31, 2023 (SYDNEY TIME)""",0.018455846235156,0.0305400509387254,0.951004147529602,0.1678313688456799
CIA,2023-08-15,"""Both individual investors who control a good portion of Champion Iron Limited (ASX:CIA) along with institutions must be dismayed after last week's 4.0% decrease""",0.0178057122975587,0.9714087247848512,0.0107855275273323,-0.33608435390052294
CNU,2023-08-28,"""Chorus' (NZSE:CNU) Upcoming Dividend Will Be Larger Than Last Year's""",0.2083880454301834,0.0139458756893873,0.7776660919189453,0.2415955551658435
COH,2023-08-18,"""Cochlear™ Osia® System becomes industry's first active bone conduction system to enable MRI at 3 Tesla""",0.6707554459571838,0.008234797976911,0.3210097253322601,0.24768944301112958
COH,2023-08-15,"""Cochlear Full Year 2023 Earnings: Revenues Beat Expectations, EPS In Line""",0.948339819908142,0.0296298954635858,0.022030396386981,0.3281030605552335
COH,2023-08-10,"""Cochlear Limited's (ASX:COH) Intrinsic Value Is Potentially 25% Below Its Share Price""",0.0150914154946804,0.8696767687797546,0.115231804549694,-0.27736513254005185
CPU,2023-08-17,"""Computershare (ASX:CPU) Is Increasing Its Dividend To $0.40""",0.946467399597168,0.0163263902068138,0.0372061543166637,0.3413659559404768
CRN,2023-08-22,"""An Intrinsic Calculation For Coronado Global Resources Inc. (ASX:CRN) Suggests It's 49% Undervalued""",0.0407437980175018,0.92437481880188,0.0348813384771347,-0.38549424125730236
CRN,2023-08-08,"""Coronado Global Resources Second Quarter 2023 Earnings: Beats Expectations""",0.9311767220497132,0.0358825176954269,0.0329407230019569,0.2892863138290962
CSL,2023-08-28,"""CSL Seqirus Announces Third U.S. Government Award in Relation to Influenza A(H5N8) Candidate Vaccine""",0.8688610792160034,0.019462352618575,0.1116764619946479,0.5398537417960692
CSL,2023-08-28,"""Ferinject® granted upgraded recommendations in 2023 ESC heart failure guidelines""",0.8211622834205627,0.0103009780868887,0.1685367077589035,0.5102168136319368
CSL,2023-08-17,"""Investing in CSL (ASX:CSL) five years ago would have delivered you a 31% gain""",0.8953713774681091,0.0102697815746068,0.0943588539958,0.3229369615067903
CSL,2023-08-17,"""CSL Appoints Jeffrey Ball as First Chief Sustainability Officer""",0.0535290874540805,0.0173325352370739,0.9291384220123292,0.16755792421707302
CSR,2023-08-21,"""Is Now An Opportune Moment To Examine CSR Limited (ASX:CSR)?""",0.0437268875539302,0.0312216076999902,0.9250515699386596,0.18613406866160953
CSR,2023-08-07,"""CSR's (ASX:CSR) earnings growth rate lags the 24% CAGR delivered to shareholders""",0.5684360265731812,0.1209075003862381,0.3106564581394195,0.17446874883528488
CTD,2023-08-28,"""Is Now The Time To Put Corporate Travel Management (ASX:CTD) On Your Watchlist?""",0.0322699919342994,0.0448592193424701,0.9228708148002625,0.28670593866044836
CTD,2023-08-14,"""Corporate Travel Management Limited's (ASX:CTD) Dismal Stock Performance Reflects Weak Fundamentals""",0.0081849722191691,0.9734951853752136,0.0183198396116495,-0.33062162003126533
CWY,2023-08-24,"""Cleanaway Waste Management Full Year 2023 Earnings: Revenues Beat Expectations, EPS Lags""",0.7880003452301025,0.1901364475488662,0.0218631327152252,0.3586344124119647
CWY,2023-08-26,"""Cleanaway Waste Management (ASX:CWY) Has Announced A Dividend Of A$0.0245""",0.1504893749952316,0.0121088521555066,0.837401807308197,0.2151697003365579
DDR,2023-08-31,"""Dicker Data First Half 2023 Earnings: EPS: AU$0.21 (vs AU$0.20 in 1H 2022)""",0.0697509422898292,0.6580146551132202,0.2722343504428863,-0.9493144797641044
DDR,2023-08-06,"""Here's What Dicker Data's (ASX:DDR) Strong Returns On Capital Mean""",0.4480905830860138,0.0164945386350154,0.5354148745536804,0.08122593688970788
DEG,2023-08-23,"""Novo’s ASX IPO Offer Oversubscribed; Offer Period Closed Early""",0.0135240256786346,0.9409453868865968,0.0455305650830268,-0.40864738929716937
DEG,2023-08-02,"""Novo Progresses ASX Dual Listing With Lodgement of Prospectus""",0.0583096928894519,0.0120522398501634,0.9296380877494812,0.13535840881050412
DHG,2023-08-15,"""There's Been No Shortage Of Growth Recently For Domain Holdings Australia's (ASX:DHG) Returns On Capital""",0.8822226524353027,0.0100401723757386,0.107737198472023,0.3052280904783862
DHG,2023-08-19,"""Domain Holdings Australia (ASX:DHG) Has Announced A Dividend Of A$0.04""",0.1850099265575409,0.0183493364602327,0.7966407537460327,0.15093282453666382
DMP,2023-08-18,"""What's Behind Domino's (DPZ) 22% Increase in Three Months?""",0.0991155281662941,0.0421140640974044,0.8587703704833984,0.15855879815925647
DMP,2023-08-30,"""Domino's Pizza Inc (DPZ): A Slice of the Market Pie""",0.126259371638298,0.0115234451368451,0.8622172474861145,0.39241198026804064
DMP,2023-08-30,"""Pro-Putin rapper takes over Domino’s Pizza in Russia""",0.0350430272519588,0.0996747761964798,0.8652821779251099,0.39380689022426874
DMP,2023-08-02,"""The Zacks Analyst Blog Highlights ServiceNow, Domino's Pizza , Hubbell, Brown & Brown and On Holding""",0.0374199301004409,0.0247699934989213,0.9378100633621216,0.1365482757386579
DMP,2023-08-02,"""U.S. fast-food chains add automation to boost speed""",0.6414651870727539,0.0168263297528028,0.3417085409164428,0.1867989450382731
DMP,2023-08-02,"""Here's What's Concerning About Domino's Pizza Enterprises' (ASX:DMP) Returns On Capital""",0.0298488847911357,0.0829845294356346,0.8871665596961975,0.1291744125513143
DMP,2023-08-03,"""Get Out Now! 7 Stocks to Dump After Sorry Q2 Earnings""",0.0408325120806694,0.5909265279769897,0.3682409226894378,-0.1737407335319674
DMP,2023-08-04,"""Domino's Pizza Group's (LON:DOM) Shareholders Will Receive A Bigger Dividend Than Last Year""",0.8612743616104126,0.0082910452038049,0.1304345726966858,0.2557762682864345
DMP,2023-08-06,"""Domino's Pizza Group (LON:DOM) Could Be A Buy For Its Upcoming Dividend""",0.2984578907489776,0.0109752910211682,0.6905668377876282,0.10476350406032522
DMP,2023-08-07,"""Top 5 Restaurant Stocks to Enrich Your Portfolio""",0.1188714057207107,0.0112151661887764,0.8699133992195129,0.13350024915894268
DMP,2023-08-08,"""The Zacks Analyst Blog Highlights Domino's, McDonald's, Wingstop, Dave & Buster's and Jack in the Box""",0.0370574481785297,0.0312382094562053,0.9317044019699096,0.144725123406719
DMP,2023-08-10,"""20 Most Popular Fast Food Restaurants In The World""",0.203677162528038,0.014004023745656,0.7823188900947571,0.12475208630913234
DMP,2023-08-16,"""Add 5 Low-Beta Stocks to Your Portfolio to Counter Volatility""",0.1204449459910392,0.0127428080886602,0.8668122291564941,0.15297334226082465
DMP,2023-08-18,"""Is It Too Late To Consider Buying Domino's Pizza, Inc. (NYSE:DPZ)?""",0.0288991071283817,0.0853888243436813,0.8857120275497437,0.16353316256641917
DMP,2023-08-22,"""Institutional owners may take dramatic actions as Domino's Pizza Enterprises Limited's (ASX:DMP) recent 4.2% drop adds to one-year losses""",0.0170366298407316,0.969613254070282,0.0133501598611474,-0.404360134101575
DMP,2023-08-23,"""Domino's Pizza (DPZ) Down 4.4% Since Last Earnings Report: Can It Rebound?""",0.0097041660919785,0.9716482758522034,0.0186475440859794,-0.42198148455342055
