Company,Date,Title,Positive,Negative,Neutral,ConfidenceScore
COH,2023-01-08,"""Do Fundamentals Have Any Role To Play In Driving Cochlear Limited's (ASX:COH) Stock Up Recently?""",0.5963258743286133,0.0171040799468755,0.386570006608963,0.18525904905108612
CTD,2023-01-01,"""Corporate Travel Management Limited's (ASX:CTD) largest shareholders are individual investors with 59% ownership, institutions own 24%""",0.0285861492156982,0.016685614362359,0.9547282457351683,0.1377381705518747
CWY,2023-01-02,"""Cleanaway Waste Management Limited (ASX:CWY) is favoured by institutional owners who hold 55% of the company""",0.073246993124485,0.0089378207921981,0.9178152084350586,0.13363695811625273
DDR,2023-01-24,"""Dicker Data Limited (ASX:DDR) Shares Could Be 34% Above Their Intrinsic Value Estimate""",0.0381808802485466,0.8930580019950867,0.0687611401081085,-0.4064482125344581
DHG,2023-01-14,"""Domain Holdings Australia Limited's (ASX:DHG) Stock's Been Going Strong: Could Weak Financials Mean The Market Will Correct Its Share Price?""",0.2066984921693802,0.7576814293861389,0.0356200486421585,-0.2573262461022832
DOW,2023-01-26,"""Estimating The Fair Value Of Downer EDI Limited (ASX:DOW)""",0.0425280816853046,0.0208465624600648,0.936625361442566,0.24066511033340166
DOW,2023-01-05,"""Downer EDI (ASX:DOW) Will Be Looking To Turn Around Its Returns""",0.6316339373588562,0.0096207372844219,0.358745276927948,0.18955437321752067
EBO,2023-01-23,"""Individual investors account for 60% of EBOS Group Limited's (NZSE:EBO) ownership, while institutions account for 20%""",0.0327249355614185,0.0164229236543178,0.9508521556854248,0.20647492215999583
EML,2023-01-09,"""With 42% stake, EML Payments Limited (ASX:EML) seems to have captured institutional investors' interest""",0.8923701047897339,0.007452490273863,0.1001774296164512,0.28079137498184975
EVN,2023-01-05,"""Are Investors Undervaluing Evolution Mining Limited (ASX:EVN) By 49%?""",0.8502253293991089,0.0672691240906715,0.0825055465102195,0.25515400594497273
EVT,2023-01-16,"""With 41% ownership, EVT Limited (ASX:EVT) has piqued the interest of institutional investors""",0.9333247542381288,0.0122968908399343,0.0543783158063888,0.32942268756292076
FLT,2023-01-16,"""Flight Centre Travel Group Limited (ASX:FLT) is definitely on the radar of institutional investors who own 44% of the company""",0.1272473633289337,0.0126544209197163,0.8600981831550598,0.15178846043476665
FPH,2023-01-15,"""Is Fisher & Paykel Healthcare Corporation Limited's (NZSE:FPH) Recent Stock Performance Tethered To Its Strong Fundamentals?""",0.5215522050857544,0.1018047258257865,0.3766430020332336,0.18044467936033956
GMG,2023-01-05,"""Goodman Group's (ASX:GMG) Stock Been Rising: Are Strong Financials Guiding The Market?""",0.9363656640052797,0.0183229316025972,0.0453114435076713,0.2810048606398551
GOR,2023-01-06,"""Calculating The Fair Value Of Gold Road Resources Limited (ASX:GOR)""",0.052729956805706,0.0170048233121633,0.930265247821808,0.14112731995585762
HVN,2023-01-20,"""Is Harvey Norman Holdings Limited (ASX:HVN) Trading At A 30% Discount?""",0.0471683703362941,0.0274720806628465,0.925359547138214,0.18038553947396804
IEL,2023-01-31,"""Those who invested in IDP Education (ASX:IEL) five years ago are up 467%""",0.8488746285438538,0.0123381670564413,0.1387872695922851,1.2246672169366788
IEL,2023-01-02,"""With 78% institutional ownership, IDP Education Limited (ASX:IEL) is a favorite amongst the big guns""",0.2827067673206329,0.0070744878612458,0.7102187275886536,0.10341021752513138
IFT,2023-01-18,"""Does Infratil Limited's (NZSE:IFT) Weak Fundamentals Mean A Downturn In Its Stock Should Be Expected?""",0.0090761426836252,0.9685909748077391,0.0223329402506351,-0.35767098202740505
ILU,2023-01-09,"""Iluka Resources' (ASX:ILU) three-year earnings growth trails the strong shareholder returns""",0.9581701159477234,0.0160491447895765,0.0257808063179254,0.3014958736060236
IPL,2023-01-11,"""Estimating The Intrinsic Value Of Incitec Pivot Limited (ASX:IPL)""",0.0829003229737281,0.0121816769242286,0.9049180150032043,0.14637748084307944
IPL,2023-01-26,"""Does Incitec Pivot (ASX:IPL) Deserve A Spot On Your Watchlist?""",0.1315443962812423,0.0115534057840704,0.8569021821022034,0.22018030547767228
LLC,2023-01-14,"""individual investors who own 58% along with institutions invested in Lendlease Group (ASX:LLC) saw increase in their holdings value last week""",0.9549279808998108,0.0216175951063632,0.0234544016420841,0.32431576529738354
LOV,2023-01-05,"""Lovisa Holdings Limited (ASX:LOV) insiders have had a fantastic week as stock increased 4.1%, and they haven't stopped buying""",0.9493623971939088,0.020932912826538,0.0297046527266502,0.284905201434948
LYC,2023-01-14,"""A Look At The Fair Value Of Lynas Rare Earths Limited (ASX:LYC)""",0.0654752105474472,0.0135027589276432,0.9210220575332642,0.15640026233350607
MEZ,2023-01-08,"""Here's Why We Think Meridian Energy (NZSE:MEL) Is Well Worth Watching""",0.349446028470993,0.0079625640064477,0.6425914168357849,0.09981612398205766
MGR,2023-01-31,"""A number of insiders bought Mirvac Group (ASX:MGR) stock last year, which is great news for shareholders""",0.8941292762756348,0.0122305080294609,0.0936402007937431,1.2899558727964962
MP1,2023-01-31,"""Megaport Limited (ASX:MP1) Shares Could Be 22% Above Their Intrinsic Value Estimate""",0.0652430206537246,0.7507277727127075,0.1840292662382125,-1.08307123475024
MP1,2023-01-16,"""Megaport Achieves the AWS Outposts Ready Service Designation""",0.892946183681488,0.0091760493814945,0.0978777259588241,0.3151708238120491
NAB,2023-01-18,"""Should You Be Adding National Australia Bank (ASX:NAB) To Your Watchlist Today?""",0.0385897532105445,0.0181269347667694,0.9432833194732666,0.17416282000410085
NHC,2023-01-20,"""A Look At The Intrinsic Value Of New Hope Corporation Limited (ASX:NHC)""",0.0628418698906898,0.013524760492146,0.923633337020874,0.1800490396299617
NHC,2023-01-06,"""Trade Alert: The Independent Non-Executive Director Of New Hope Corporation Limited (ASX:NHC), Jacqueline McGill, Has Just Spent AU$58k Buying 20% More Shares""",0.1420098543167114,0.014988481067121,0.8430016040802002,0.12788885469052413
NUF,2023-01-27,"""15 Largest Pesticide Companies in USA""",0.072385624051094,0.0192843228578567,0.9083300828933716,0.253474335839483
NUF,2023-01-04,"""Nufarm Limited's (ASX:NUF) Popularity With Investors Is Clear""",0.9233806133270264,0.0092716962099075,0.0673477426171302,0.27422022297658816
NUF,2023-01-18,"""Should You Be Adding Nufarm (ASX:NUF) To Your Watchlist Today?""",0.0395691208541393,0.0168336182832717,0.9435972571372986,0.17422078378629074
NWL,2023-01-28,"""Investors in Netwealth Group (ASX:NWL) have made a solid return of 118% over the past five years""",0.9470562934875488,0.01715087890625,0.0357928127050399,0.5884391601383547
NXT,2023-01-04,"""Investing in NEXTDC (ASX:NXT) five years ago would have delivered you a 49% gain""",0.8485928773880005,0.0100418599322438,0.1413652002811432,0.25201019459921026
ORG,2023-01-30,"""UPDATE 1-Origin Energy's APLNG revenue jumps on strong pricing despite output drop""",0.9379113912582396,0.0380992405116558,0.0239893514662981,0.8537237394234011
ORG,2023-01-16,"""REFILE-UPDATE 1-Australia's Origin Energy extends Brookfield-led consortium's exclusivity""",0.5652374029159546,0.011499143205583,0.4232634305953979,0.19950400279659958
ORG,2023-01-16,"""Origin Energy gives suitor Brookfield more time to review books""",0.1171622052788734,0.0091857584193348,0.8736521005630493,0.1541804295105202
ORI,2023-01-19,"""With 55% ownership of the shares, Orica Limited (ASX:ORI) is heavily dominated by institutional owners""",0.0446803569793701,0.0126005467027425,0.9427191019058228,0.17860906076702385
PBH,2023-01-01,"""PointsBet Online and Mobile Sports Betting Now Live in Ohio""",0.04373025521636,0.0134619753807783,0.9428077936172484,0.13601841283630695
PLS,2023-01-10,"""Investors Shouldn't Overlook Pilbara Minerals' (ASX:PLS) Impressive Returns On Capital""",0.9476110339164734,0.0271248072385787,0.0252642035484313,0.3022206289210663
PLS,2023-01-31,"""The 7 Most Promising Lithium Stocks to Buy in February""",0.1763453930616378,0.0196046773344278,0.8040499687194824,0.5799994512492618
PLS,2023-01-16,"""7 Cheap Lithium Stocks to Buy for Mega Upside Potential""",0.217734158039093,0.0130501799285411,0.7692157030105591,0.13574969647525711
PMV,2023-01-10,"""Here's Why We Think Premier Investments (ASX:PMV) Might Deserve Your Attention Today""",0.1966281086206436,0.0092645259574055,0.7941073775291443,0.12663193149820948
PNI,2023-01-25,"""With 41% ownership, Pinnacle Investment Management Group Limited (ASX:PNI) insiders have a lot at stake""",0.0321533232927322,0.0472738035023212,0.9205728769302368,0.22135098738735648
PNV,2023-01-05,"""Investing in PolyNovo (ASX:PNV) five years ago would have delivered you a 278% gain""",0.8284459114074707,0.0092508262023329,0.1623032987117767,0.24861796713789092
QBE,2023-01-24,"""QBE Insurance Group (ASX:QBE) shareholders notch a 6.9% CAGR over 5 years, yet earnings have been shrinking""",0.919912338256836,0.024324195459485,0.0557635575532913,0.418670147669694
QUB,2023-01-15,"""Investors who have held Qube Holdings (ASX:QUB) over the last three years have watched its earnings decline along with their investment""",0.0076987780630588,0.971925675868988,0.0203755106776952,-0.3362632067012828
REH,2023-01-26,"""Reece Limited's (ASX:REH) largest shareholders are private companies with 56% ownership, individual investors own 19%""",0.0276984386146068,0.0180108826607465,0.9542906284332277,0.2452041860454117
RMS,2023-01-09,"""Ramelius Resources (ASX:RMS) shareholders notch a 20% CAGR over 5 years, yet earnings have been shrinking""",0.9302884340286256,0.015697531402111,0.0540139824151992,0.2927226798819748
RRL,2023-01-12,"""Can Mixed Fundamentals Have A Negative Impact on Regis Resources Limited (ASX:RRL) Current Share Price Momentum?""",0.0168131720274686,0.8468273878097534,0.1363594681024551,-0.27814785574153245
RWC,2023-01-05,"""Reliance Worldwide's (ASX:RWC) earnings have declined over year, contributing to shareholders 50% loss""",0.008830077946186,0.9745659828186036,0.0166039373725652,-0.2924688385249686
RWC,2023-01-31,"""Reliance Worldwide (ASX:RWC) Could Be Struggling To Allocate Capital""",0.0121364099904894,0.9553526043891908,0.0325111038982868,-1.3782824646526413
S32,2023-01-11,"""individual investors who own 56% along with institutions invested in South32 Limited (ASX:S32) saw increase in their holdings value last week""",0.9558274149894714,0.0217198375612497,0.0224527455866336,0.3092249392922431
S32,2023-01-25,"""Are Basic Materials Stocks Lagging  BASF (BASFY) This Year?""",0.0166821870952844,0.9417804479599,0.0415373519062995,-0.4529006606259781
S32,2023-01-23,"""South32 sees shipping delays tying up cash in inventory""",0.017983503639698,0.9332424998283386,0.0487739965319633,-0.40530206795304385
SDF,2023-01-10,"""Are Strong Financial Prospects The Force That Is Driving The Momentum In Steadfast Group Limited's ASX:SDF) Stock?""",0.2721155285835266,0.009595600888133,0.7182888388633728,0.11454156655979036
SEK,2023-01-16,"""If EPS Growth Is Important To You, SEEK (ASX:SEK) Presents An Opportunity""",0.2948991954326629,0.0080724218860268,0.6970283389091492,0.12301021036263318
SFR,2023-01-09,"""Despite the downward trend in earnings at Sandfire Resources (ASX:SFR) the stock advances 7.9%, bringing five-year gains to 3.2%""",0.9153742790222168,0.0684554129838943,0.0161703266203403,0.28802982198762755
SFR,2023-01-25,"""Are Investors Undervaluing Sandfire Resources Limited (ASX:SFR) By 47%?""",0.851601779460907,0.0587114952504634,0.0896867215633392,0.4095338880134891
SGM,2023-01-13,"""Sims Limited Announces Retirement of Heather Ridout from Board of Directors""",0.0223068948835134,0.3345547616481781,0.6431383490562439,0.10734242754831624
SGM,2023-01-25,"""Here's Why We Think Sims (ASX:SGM) Might Deserve Your Attention Today""",0.2022126168012619,0.008706884458661,0.7890805602073669,0.18973376851217558
SGM,2023-01-18,"""Sims Limited Ranked 14th on Corporate Knights Global 100 List of the World's Most Sustainable Companies""",0.8259666562080383,0.011341780424118,0.1626916676759719,0.30500418931372086
SGP,2023-01-23,"""Stockland's (ASX:SGP) Stock On An Uptrend: Could Fundamentals Be Driving The Momentum?""",0.1789055913686752,0.4976686239242553,0.3234257102012634,-0.2161347371866887
SOL,2023-01-28,"""Washington H. Soul Pattinson and Company Limited's (ASX:SOL) largest shareholders are individual investors with 48% ownership, public companies own 26%""",0.0277075134217739,0.0179572124034166,0.9543352723121644,0.29648092198500403
STO,2023-01-12,"""UPDATE 1-Alcoa reverts to gas for fuelling alumina refineries in Western Australia""",0.0941327139735221,0.0126768415793776,0.8931904435157776,0.14668810327173532
SUL,2023-01-18,"""Is There An Opportunity With Super Retail Group Limited's (ASX:SUL) 37% Undervaluation?""",0.3195089101791382,0.0646137744188308,0.6158772706985474,0.11371230681910506
SUN,2023-01-29,"""UPDATE 3-Insurers hit with thousands of claims as rains soak New Zealand""",0.0127617930993437,0.9629984498023988,0.0242397915571928,-0.6946565439568401
SVW,2023-01-16,"""Seven Group Holdings Limited (ASX:SVW) Has A ROE Of 10%""",0.0527419447898864,0.0139192203059792,0.9333388805389404,0.1647138367636499
TAH,2023-01-31,"""Is It Time To Consider Buying Tabcorp Holdings Limited (ASX:TAH)?""",0.0582303516566753,0.0142554845660924,0.9275141954421996,0.669060065059289
TNE,2023-01-21,"""Technology One's (ASX:TNE) 25% CAGR outpaced the company's earnings growth over the same five-year period""",0.9506948590278624,0.0299302916973829,0.0193748548626899,0.38258775600643624
WEB,2023-01-12,"""A Look At The Fair Value Of Webjet Limited (ASX:WEB)""",0.0669927671551704,0.0137997725978493,0.9192074537277222,0.1509608604519056
WTC,2023-01-24,"""WiseTech Global Acquires Envase Technologies Leading North American Landside Logistics Software Platform""",0.4750893115997314,0.0111461514607071,0.5137645602226257,0.11691216399133
WTC,2023-01-29,"""Are Robust Financials Driving The Recent Rally In WiseTech Global Limited's (ASX:WTC) Stock?""",0.6162579655647278,0.0355651900172233,0.348176896572113,0.4445361554142772
XRO,2023-01-13,"""Returns At Xero (ASX:XRO) Are On The Way Up""",0.6196509599685669,0.0337452255189418,0.3466038703918457,0.2068445720062438
ZIM,2023-01-23,"""Returns On Capital Are A Standout For Zimplats Holdings (ASX:ZIM)""",0.2281683385372162,0.0096306493505835,0.7622010111808777,0.16550984662846696
