Company,Date,Title,Positive,Negative,Neutral,ConfidenceScore
ALL,2023-09-05,"""BetMGM First Online Casino in the World to Debut Buffalo Slot""",0.3058271706104278,0.0080477995797991,0.6861249804496765,0.10408964526231125
ALL,2023-09-05,"""The Stampede Continues Online as Anaxi™ Announces the Arrival of the Iconic Land-Based Buffalo™ to iGaming""",0.2213711887598037,0.0100928014144301,0.7685359716415405,0.11659193141031682
ALQ,2023-09-19,"""Should You Be Adding ALS (ASX:ALQ) To Your Watchlist Today?""",0.031695257872343,0.0285137016326189,0.9397910833358764,0.1831987599681038
ALX,2023-09-26,"""Bullish Atlas Arteria Insiders Loaded Up On AU$1.3m Of Stock""",0.5311863422393799,0.1023643016815185,0.3664494156837463,0.29646074228268554
ALX,2023-09-25,"""Atlas Arteria Ltd (MAQAF): A Deep Dive into Dividend Performance and Sustainability""",0.6325211524963379,0.0096206488087773,0.3578582406044006,0.3250515717816724
AMC,2023-09-01,"""10 Best September Dividend Stocks To Buy""",0.1121215745806694,0.0137226078659296,0.8741558194160461,0.12728000533524225
AMC,2023-09-27,"""Boasting A 26% Return On Equity, Is Amcor plc (NYSE:AMCR) A Top Quality Stock?""",0.5322661399841309,0.0087944138795137,0.4589394629001617,0.33071554725533714
AMC,2023-09-26,"""Amcor plc announces changes to Board of Directors""",0.0266542769968509,0.2046018093824386,0.7687439918518066,0.21452209547495937
AMC,2023-09-15,"""Amcor (AMCR) Down 0.4% Since Last Earnings Report: Can It Rebound?""",0.01089125033468,0.9721825122833252,0.0169261712580919,-0.343137771224628
AMC,2023-09-13,"""7 Dividend Aristocrats Sporting the Highest Yields""",0.3234914541244507,0.028314271941781,0.6481941938400269,0.11007091646768109
AMC,2023-09-11,"""Amcor to present at the Morgan Stanley 11th Annual Laguna Conference on September 13, 2023""",0.0424962192773819,0.0125515116378664,0.9449523091316224,0.15518892181957797
ANZ,2023-09-18,"""Australian Consumer Confidence Up 2.2 Points Last Week, ANZ Roy Morgan Says""",0.94696444272995,0.0240123774856328,0.0290230885148048,0.35882677958648423
ANZ,2023-09-04,"""Turkish Rates Will Take Time to Boost Lira, Reduce Inflation""",0.893824577331543,0.0138657130300998,0.0923097282648086,0.2682382112508895
ARB,2023-09-28,"""Be Wary Of ARB (ASX:ARB) And Its Returns On Capital""",0.0536869056522846,0.1339284777641296,0.8123846054077148,0.2930058103790619
ARB,2023-09-30,"""Income Investors Should Know That ARB Corporation Limited (ASX:ARB) Goes Ex-Dividend Soon""",0.0222644712775945,0.400556743144989,0.5771787762641907,0.41634647911135425
ARB,2023-09-07,"""ARB (ASX:ARB) Is Paying Out Less In Dividends Than Last Year""",0.052063051611185,0.899141788482666,0.0487951748073101,-0.2793341021533448
ASX,2023-09-02,"""ASX (ASX:ASX) Is Reducing Its Dividend To A$1.12""",0.0128951258957386,0.9512119889259338,0.0358929112553596,-0.2796697404433139
ASX,2023-09-06,"""Australia passes law to encourage competition for main market operator ASX""",0.8110482692718506,0.0098962485790252,0.1790554970502853,0.24893316076029143
ASX,2023-09-19,"""ASX 200 sees slight dip and sectoral mixed performance""",0.0458520948886871,0.9400542378425598,0.014093660749495,-0.3665001163114218
ASX,2023-09-30,"""10 Best ASX Stocks To Invest In""",0.2146814912557602,0.0080512436106801,0.7772672772407532,0.5606798231602509
AUB,2023-09-02,"""Don't Race Out To Buy AUB Group Limited (ASX:AUB) Just Because It's Going Ex-Dividend""",0.0425568930804729,0.0834996029734611,0.8739435076713562,0.1284758585878163
AUB,2023-09-30,"""AUB Group Limited's (ASX:AUB) Stock Has Shown Weakness Lately But Financial Prospects Look Decent: Is The Market Wrong?""",0.0310251917690038,0.9272117614746094,0.0417630560696125,-1.3376838101333395
AZJ,2023-09-10,"""Aurizon Holdings Insiders Added AU$2.1m Of Stock To Their Holdings""",0.0570482686161994,0.0298625472933053,0.9130892157554626,0.14769923570014726
AZJ,2023-09-27,"""Institutions own 48% of Aurizon Holdings Limited (ASX:AZJ) shares but individual investors control 52% of the company""",0.0226681493222713,0.0256405435502529,0.9516913294792176,0.29565953496145986
BAP,2023-09-12,"""Noel Anthony Meehan Bought 55% More Shares In Bapcor""",0.0728872269392013,0.0113880019634962,0.9157248139381408,0.15283822623638016
BAP,2023-09-26,"""Bapcor Limited (ASX:BAP) is largely controlled by institutional shareholders who own 54% of the company""",0.0284615568816661,0.0165467504411935,0.9549916982650756,0.2664955075349805
BAP,2023-09-09,"""Bapcor (ASX:BAP) Might Be Having Difficulty Using Its Capital Effectively""",0.0103410221636295,0.9520543217658995,0.0376047231256961,-0.30363772222229235
BHP,2023-09-30,"""BHP Group Limited's (ASX:BHP) Intrinsic Value Is Potentially 36% Above Its Share Price""",0.1641216427087783,0.0188276506960392,0.8170506954193115,0.5893774932181598
BKW,2023-09-18,"""This Brickworks Insider Increased Their Holding By 14% Last Year""",0.9426687955856324,0.0117189660668373,0.0456121638417243,0.35719905930314205
BKW,2023-09-28,"""Brickworks Full Year 2023 Earnings: Revenues Beat Expectations, EPS Lags""",0.7024261355400085,0.2740699350833893,0.0235039107501506,0.5066933511671846
BPT,2023-09-20,"""The Returns At Beach Energy (ASX:BPT) Aren't Growing""",0.1050617098808288,0.0259299017488956,0.8690084218978882,0.17485735771442915
BRG,2023-09-14,"""Are Robust Financials Driving The Recent Rally In Breville Group Limited's (ASX:BRG) Stock?""",0.703508734703064,0.0964948982000351,0.1999963819980621,0.2433973182796153
BSL,2023-09-12,"""BlueScope Steel Ltd (BLSFF): A Deep Dive Into Its Dividend Performance and Sustainability""",0.5657522082328796,0.0233009066432714,0.4109469056129455,0.18885272666962952
BSL,2023-09-06,"""BlueScope Steel's (ASX:BSL) Dividend Will Be A$0.25""",0.04066102206707,0.014563750475645,0.9447752237319946,0.14498883208441096
BXB,2023-09-20,"""Brambles’ 2023 Sustainability Review: Pathway to Regeneration""",0.2912398874759674,0.010450379922986,0.6983097791671753,0.14051026408310982
BXB,2023-09-13,"""Unraveling the Dividend Story of Brambles Ltd (BXBLY)""",0.0513369515538215,0.0284844040870666,0.9201786518096924,0.15625704222781883
BXB,2023-09-01,"""Brambles (ASX:BXB) Is Increasing Its Dividend To $0.2183""",0.9426504969596864,0.0165233667939901,0.0408260896801948,0.2745061180567261
BXB,2023-09-15,"""A Look At The Fair Value Of Brambles Limited (ASX:BXB)""",0.0498793311417102,0.018176170065999,0.9319445490837096,0.16446776785073938
CAR,2023-09-25,"""carsales.com Insiders Placed Bullish Bets Worth AU$12m""",0.0507262460887432,0.7038494348526001,0.2454242557287216,-0.36170705784863705
CAR,2023-09-10,"""Should You Buy carsales.com Ltd (ASX:CAR) For Its Upcoming Dividend?""",0.0500845871865749,0.0134390853345394,0.9364764094352722,0.15148229498074692
CAR,2023-09-15,"""Unveiling Carsales.com Ltd's Dividend Prowess: A Comprehensive Analysis""",0.1292880922555923,0.0089875841513276,0.861724317073822,0.15207543739719231
CBA,2023-09-21,"""Big four banks grilled over regional branch closures in Australia""",0.0101520810276269,0.963413417339325,0.026434488594532,-0.4017746013632241
CEN,2023-09-01,"""Contact Energy (NZSE:CEN) Will Pay A Dividend Of NZ$0.2418""",0.0299364551901817,0.0190563090145587,0.9510071873664856,0.13846982104714467
CEN,2023-09-22,"""Contact Energy (NZSE:CEN) Has More To Do To Multiply In Value Going Forward""",0.1302086114883422,0.011582282371819,0.8582091331481934,0.18635774542261674
CIA,2023-09-20,"""CHAMPION IRON TO PRESENT AT RENMARK FINANCIAL COMMUNICATIONS' VIRTUAL NON-DEAL ROADSHOW SERIES ON TUESDAY, SEPTEMBER 26, 2023 (MONTRÉAL TIME) / WEDNESDAY, SEPTEMBER 27, 2023 (SYDNEY TIME)""",0.0476896949112415,0.0150240641087293,0.9372862577438354,0.1885958689481957
CIA,2023-09-19,"""Champion Iron Limited's (ASX:CIA) Stock Is Going Strong: Is the Market Following Fundamentals?""",0.5556132197380066,0.01641028188169,0.4279766082763672,0.21661761785732972
CNU,2023-09-14,"""Should We Be Cautious About Chorus Limited's (NZSE:CNU) ROE Of 2.4%?""",0.0795438513159751,0.2343006581068039,0.6861554980278015,0.11869675521034678
COH,2023-09-15,"""Deep Dive into Cochlear Ltd's Dividend Performance""",0.0643637478351593,0.0337269008159637,0.9019092917442322,0.1591672038458281
COL,2023-09-24,"""Calculating The Fair Value Of Coles Group Limited (ASX:COL)""",0.0383097901940345,0.0192155465483665,0.9424746632575988,0.22661725380753894
CPU,2023-09-20,"""Computershare Limited's (ASX:CPU) Intrinsic Value Is Potentially 38% Above Its Share Price""",0.1520001292228698,0.0185548197478055,0.8294451236724854,0.16689663648798425
CPU,2023-09-20,"""Computershare to Buy European Public Equity Employee Share Plan Business From Shareworks by Morgan Stanley""",0.1122289225459098,0.0094935009256005,0.8782775402069092,0.17672244152146308
CPU,2023-09-06,"""We Ran A Stock Scan For Earnings Growth And Computershare (ASX:CPU) Passed With Ease""",0.8913901448249817,0.0222081635147333,0.0864016786217689,0.27359230594385303
CSL,2023-09-26,"""UK government secures deal for 100 million flu vaccines from CSL Seqirus""",0.9188305735588074,0.013051439076662,0.0681180134415626,0.5128091071033479
CSL,2023-09-17,"""Are Investors Undervaluing CSL Limited (ASX:CSL) By 31%?""",0.4131463170051574,0.520879328250885,0.0659743323922157,-0.19234478298773067
CSL,2023-09-19,"""CSL Seqirus Presents Real-World Evidence at ESWI Demonstrating the Impact of Influenza Vaccination Campaigns to Help Protect People and Healthcare Systems""",0.3692145645618438,0.0113825714215636,0.6194028854370117,0.12074368712878186
CSL,2023-09-05,"""Arcturus Therapeutics and CSL Announce European Medicines Agency Validates Marketing Authorization Application for ARCT-154 Vaccine to Prevent COVID-19""",0.9225433468818665,0.0160874221473932,0.0613692440092563,0.27991171419849475
CSR,2023-09-04,"""CSR Limited's (ASX:CSR) top owners are individual investors with 53% stake, while 46% is held by institutions""",0.0295039005577564,0.0162623971700668,0.9542336463928224,0.14318353562618666
CTD,2023-09-25,"""Why Corporate Travel Management Limited (ASX:CTD) Could Be Worth Watching""",0.0785380750894546,0.014347125776112,0.9071148633956908,0.23308241231900417
CTD,2023-09-11,"""Corporate Travel Management Limited (ASX:CTD) Shares Could Be 25% Below Their Intrinsic Value Estimate""",0.0071768867783248,0.9624205827713012,0.0304025504738092,-0.31611545076703795
CWY,2023-09-28,"""Estimating The Fair Value Of Cleanaway Waste Management Limited (ASX:CWY)""",0.0788256824016571,0.0122503610327839,0.9089239239692688,0.3278250094139503
CWY,2023-09-12,"""Weak Financial Prospects Seem To Be Dragging Down Cleanaway Waste Management Limited (ASX:CWY) Stock""",0.0095383785665035,0.9720998406410216,0.0183617826551198,-0.3244948987006004
DDR,2023-09-24,"""Owning 63% in Dicker Data Limited (ASX:DDR) means that insiders are heavily invested in the company's future""",0.0573374330997467,0.0179372392594814,0.924725353717804,0.22234944699882808
DEG,2023-09-12,"""Maiden Drill Program Commences at Nunyerry North""",0.0551353357732296,0.012429405003786,0.9324352741241456,0.15562727056012082
DHG,2023-09-18,"""At AU$3.97, Is It Time To Put Domain Holdings Australia Limited (ASX:DHG) On Your Watch List?""",0.0433137826621532,0.0292769633233547,0.927409291267395,0.175708439687932
DHG,2023-09-03,"""A Look At The Intrinsic Value Of Domain Holdings Australia Limited (ASX:DHG)""",0.0562398210167884,0.0134347416460514,0.930325448513031,0.138141329940228
DOW,2023-09-13,"""At AU$4.19, Is Downer EDI Limited (ASX:DOW) Worth Looking At Closely?""",0.0514633581042289,0.0222275592386722,0.9263091087341307,0.15729806514726372
EDV,2023-09-05,"""Endeavour Group Limited's (ASX:EDV) Fundamentals Look Pretty Strong: Could The Market Be Wrong About The Stock?""",0.1934607923030853,0.043077141046524,0.7634620666503906,0.11582218685112976
EVN,2023-09-07,"""Institutional investors in Evolution Mining Limited (ASX:EVN) see AU$312m decrease in market cap last week, although long-term gains have benefitted them.""",0.1090447455644607,0.8767238855361938,0.0142314527183771,-0.2723695890232398
FBU,2023-09-19,"""At NZ$4.54, Is It Time To Put Fletcher Building Limited (NZSE:FBU) On Your Watch List?""",0.0453079454600811,0.0337087027728557,0.9209833145141602,0.17953245584264346
FBU,2023-09-02,"""Fletcher Building's (NZSE:FBU) Dividend Will Be Reduced To NZ$0.1882""",0.0255370736122131,0.4061758518218994,0.5682870745658875,0.08354220746344442
FLT,2023-09-08,"""Flight Centre Results Show Shift Back to Corporate Travel""",0.1001828163862228,0.2969624996185303,0.6028546690940857,0.09484651633922808
FLT,2023-09-14,"""Is Flight Centre Travel Group Limited's (ASX:FLT) Stock Price Struggling As A Result Of Its Mixed Financials?""",0.0109295817092061,0.9651022553443908,0.0239681433886289,-0.3339024652132868
FMG,2023-09-01,"""Fortescue’s Exodus Gathers Pace as Third Executive Departs""",0.024923974648118,0.68874192237854,0.2863340973854065,-0.20056624598920203
FMG,2023-09-01,"""UPDATE 3-Fortescue executive rout continues as Debelle quits green unit""",0.0185156743973493,0.8601152896881104,0.1213690266013145,-0.2504713146760448
FMG,2023-09-24,"""World's Fourth Biggest Iron Ore Producer Stops Buying Carbon Offsets""",0.012971113435924,0.9120833277702332,0.0749455988407135,-0.43861936461720613
GNE,2023-09-18,"""Genesis Energy (NZSE:GNE) Is Increasing Its Dividend To NZ$0.1035""",0.943554699420929,0.0150073925033211,0.0414379052817821,0.35753474880308395
HVN,2023-09-06,"""Harvey Norman Holdings (ASX:HVN) Is Reducing Its Dividend To A$0.12""",0.0141581473872065,0.9506518244743348,0.0351900309324264,-0.291781355579976
HVN,2023-09-20,"""Harvey Norman Holdings (ASX:HVN) Is Paying Out Less In Dividends Than Last Year""",0.0366776958107948,0.9293778538703918,0.0339444130659103,-0.3740091620543096
IAG,2023-09-20,"""Insurance Australia Group's stock rises despite decreased net income""",0.8211595416069031,0.1599020659923553,0.018938360735774,0.3304589094632429
IAG,2023-09-20,"""Has Insurance Australia Group Limited (ASX:IAG) Stock's Recent Performance Got Anything to Do With Its Financial Health?""",0.0181778091937303,0.7521442770957947,0.2296779006719589,-0.3026851238697292
IGO,2023-09-13,"""Unraveling the Dividend Story of IGO Ltd (IPGDF)""",0.0436131209135055,0.0286622680723667,0.927724540233612,0.1575384218857623
IGO,2023-09-27,"""Institutional investors may adopt severe steps after IGO Limited's (ASX:IGO) latest 8.3% drop adds to a year losses""",0.0146745638921856,0.9672124981880188,0.0181129276752471,-0.6009629142668913
IGO,2023-09-02,"""IGO (ASX:IGO) Is Paying Out A Larger Dividend Than Last Year""",0.8390345573425293,0.0608212202787399,0.1001442819833755,0.24668799343027117
JBH,2023-09-05,"""Is There An Opportunity With JB Hi-Fi Limited's (ASX:JBH) 22% Undervaluation?""",0.2781441211700439,0.0704310685396194,0.651424765586853,0.09882539580555766
JBH,2023-09-25,"""JB Hi-Fi Limited's (ASX:JBH) Stock's On An Uptrend: Are Strong Financials Guiding The Market?""",0.2798766493797302,0.611751139163971,0.1083722561597824,-0.31437789635917135
JHX,2023-09-30,"""10 Best ASX Stocks To Invest In""",0.2146814912557602,0.0080512436106801,0.7772672772407532,0.5606798231602509
JHX,2023-09-04,"""Here’s Why James Hardie Industries plc (JHX) Rose in Q2""",0.6053966283798218,0.018877463415265,0.3757259547710418,0.18168051406544392
JHX,2023-09-06,"""Institutional investors are James Hardie Industries plc's (ASX:JHX) biggest bettors and were rewarded after last week's AU$715m market cap gain""",0.9428234100341796,0.0185797587037086,0.0385969281196594,0.289378598525727
JHX,2023-09-20,"""Are Investors Undervaluing James Hardie Industries plc (ASX:JHX) By 29%?""",0.9070845246315002,0.0516348779201507,0.0412806458771228,0.3650376663883483
JHX,2023-09-18,"""Are Construction Stocks Lagging  EMCOR Group (EME) This Year?""",0.01709670946002,0.9488367438316344,0.0340665206313133,-0.3595362378770161
LLC,2023-09-22,"""Lendlease Group Insiders Added AU$2.1m Of Stock To Their Holdings""",0.0535658039152622,0.030361546203494,0.9160726070404052,0.19892263913018696
LOV,2023-09-26,"""Lovisa Holdings (ASX:LOV) Ticks All The Boxes When It Comes To Earnings Growth""",0.0486632548272609,0.0283240005373954,0.923012673854828,0.25757159085993003
LOV,2023-09-09,"""Lovisa Holdings (ASX:LOV) Has Announced That Its Dividend Will Be Reduced To A$0.31""",0.0259877480566501,0.7269457578659058,0.2470665574073791,-0.23184407554408068
LYC,2023-09-11,"""Malaysia to ban export of rare earths to boost domestic industry""",0.3173976242542267,0.0701120048761367,0.6124903559684753,0.10058890490990635
MCY,2023-09-13,"""Mercury NZ Ltd (MGHTF): A Detailed Analysis of Its Upcoming Dividend and Sustainability""",0.0377997905015945,0.0176103413105011,0.9445898532867432,0.16040234828608216
MCY,2023-09-12,"""Shareholders Will Most Likely Find Mercury NZ Limited's (NZSE:MCY) CEO Compensation Acceptable""",0.0220719277858734,0.7094416618347168,0.268486350774765,-0.23681744463535448
MCY,2023-09-08,"""Don't Race Out To Buy Mercury NZ Limited (NZSE:MCY) Just Because It's Going Ex-Dividend""",0.0411649048328399,0.1087054386734962,0.8501297235488892,0.13375005096370782
MCY,2023-09-06,"""Mercury NZ (NZSE:MCY) Will Pay A Larger Dividend Than Last Year At NZ$0.1541""",0.6478880643844604,0.0190140977501869,0.3330978453159332,0.19885477818834005
MEZ,2023-09-08,"""Meridian Energy (NZSE:MEL) Will Be Looking To Turn Around Its Returns""",0.5789368152618408,0.0076988255605101,0.4133643507957458,0.18216708909504423
MFG,2023-09-01,"""Institutions along with retail investors who hold considerable shares inMagellan Financial Group Limited (ASX:MFG) come under pressure; lose 5.9% of holdings value""",0.0091040050610899,0.9697843194007874,0.021111711859703,-0.28240766830294173
MIN,2023-09-13,"""Declining Stock and Decent Financials: Is The Market Wrong About Mineral Resources Limited (ASX:MIN)?""",0.0135752679780125,0.946803092956543,0.0396216697990894,-0.3215563642703098
MPL,2023-09-25,"""Declining Stock and Decent Financials: Is The Market Wrong About Medibank Private Limited (ASX:MPL)?""",0.014045525342226,0.950212836265564,0.0357416160404682,-0.4883128014553327
MPL,2023-09-13,"""Delving into Medibank Private Ltd's Dividend Performance: A Comprehensive Analysis""",0.0889256596565246,0.0120307998731732,0.8990435004234314,0.15266804759491862
MQG,2023-09-10,"""Macquarie Technology Group (ASX:MAQ) Could Be Struggling To Allocate Capital""",0.0116969523951411,0.9418573379516602,0.0464458130300045,-0.30470540348883374
MQG,2023-09-28,"""Hospital Group Ramsay Sime Darby to Seek Takeover Bids""",0.0950614959001541,0.0168976057320833,0.8880408406257629,0.32029302921941366
MQG,2023-09-06,"""Australia's Macquarie loses most in 2 weeks on tepid asset management outlook""",0.0163139831274747,0.964421570301056,0.0192644856870174,-0.2960076716716051
MTS,2023-09-18,"""Is There An Opportunity With Metcash Limited's (ASX:MTS) 23% Undervaluation?""",0.2404679358005523,0.0784011781215667,0.6811308860778809,0.12904814124996314
NAB,2023-09-22,"""National Australia Bank faces $2.1 million fine over improper charges""",0.0134549215435981,0.9570503830909728,0.0294947624206542,-0.4156417002798027
NAB,2023-09-22,"""Australia fines lender NAB $1.4 million for wrongfully charging fees""",0.0157724171876907,0.9581305980682372,0.0260969940572977,-0.41611083168369783
NABPF,2023-09-22,"""Australia fines lender NAB $1.4 million for wrongfully charging fees""",0.0157724171876907,0.9581305980682372,0.0260969940572977,-0.41611083168369783
NABPF,2023-09-22,"""National Australia Bank faces $2.1 million fine over improper charges""",0.0134549215435981,0.9570503830909728,0.0294947624206542,-0.4156417002798027
NABPH,2023-09-22,"""National Australia Bank faces $2.1 million fine over improper charges""",0.0134549215435981,0.9570503830909728,0.0294947624206542,-0.4156417002798027
NABPH,2023-09-22,"""Australia fines lender NAB $1.4 million for wrongfully charging fees""",0.0157724171876907,0.9581305980682372,0.0260969940572977,-0.41611083168369783
NABPI,2023-09-22,"""National Australia Bank faces $2.1 million fine over improper charges""",0.0134549215435981,0.9570503830909728,0.0294947624206542,-0.4156417002798027
NABPI,2023-09-22,"""Australia fines lender NAB $1.4 million for wrongfully charging fees""",0.0157724171876907,0.9581305980682372,0.0260969940572977,-0.41611083168369783
NCM,2023-09-18,"""UPDATE 1-Newmont clears regulatory hurdle for Newcrest deal, awaits shareholder vote""",0.0683762282133102,0.0451386608183383,0.8864850997924805,0.1679548772670503
NEC,2023-09-03,"""Do These 3 Checks Before Buying Nine Entertainment Co. Holdings Limited (ASX:NEC) For Its Upcoming Dividend""",0.0246572792530059,0.0208855289965868,0.9544572234153748,0.14172458726609843
NHC,2023-09-12,"""Individual investors own 35% of New Hope Corporation Limited (ASX:NHC) shares but public companies control 39% of the company""",0.0239918753504753,0.025871817022562,0.9501363039016724,0.15858164501036617
NHC,2023-09-26,"""Is New Hope Corporation Limited's (ASX:NHC) Stock's Recent Performance Being Led By Its Attractive Financial Prospects?""",0.8059561848640442,0.0874239131808281,0.1066198274493217,0.4498127113073246
NHF,2023-09-26,"""Is Weakness In nib holdings limited (ASX:NHF) Stock A Sign That The Market Could be Wrong Given Its Strong Financial Prospects?""",0.0166497454047203,0.9519669413566588,0.0313833244144916,-0.5313028660966393
NST,2023-09-21,"""With 51% institutional ownership, Northern Star Resources Limited (ASX:NST) is a favorite amongst the big guns""",0.1925434321165084,0.0069519071839749,0.8005046248435974,0.1669181790223473
ORA,2023-09-05,"""UPDATE 2-Australia's Orora to buy Carlyle's France-based Saverglass for $1.4 bln""",0.3654947578907013,0.0198198948055505,0.6146854162216187,0.09325179631339363
ORG,2023-09-21,"""UPDATE 3-Brookfield's $10 bln Origin Energy bid complicated by top investor""",0.6728492379188538,0.0195970851927995,0.307553619146347,0.28059992675728124
ORG,2023-09-05,"""Energy & Utilities Roundup: Market Talk""",0.0477721355855464,0.0249873343855142,0.927240550518036,0.14066845360009667
ORI,2023-09-24,"""Orica Limited's (ASX:ORI) Intrinsic Value Is Potentially 75% Above Its Share Price""",0.1623191088438034,0.0129255671054124,0.8247553110122681,0.19831173285737233
PME,2023-09-05,"""53% of Pro Medicus Limited (ASX:PME) is owned by insiders, and they've been buying recently""",0.0692500546574592,0.0176067538559436,0.9131431579589844,0.13852978698336232
PMV,2023-09-19,"""Are Strong Financial Prospects The Force That Is Driving The Momentum In Premier Investments Limited's ASX:PMV) Stock?""",0.2236825078725814,0.0100513575598597,0.7662661075592041,0.1493725607739791
PMV,2023-09-01,"""Premier Investments Limited's (ASX:PMV) Intrinsic Value Is Potentially 74% Above Its Share Price""",0.155337318778038,0.013684581965208,0.8309781551361084,0.12099319328429123
PRU,2023-09-07,"""Why You Might Be Interested In Perseus Mining Limited (ASX:PRU) For Its Upcoming Dividend""",0.0818007290363311,0.0099978595972061,0.9082014560699464,0.1410743230685411
PRU,2023-09-27,"""Declining Stock and Solid Fundamentals: Is The Market Wrong About Perseus Mining Limited (ASX:PRU)?""",0.0113946152850985,0.959783673286438,0.028821749612689,-0.5963471258328128
PRU,2023-09-17,"""Perseus Extends Life of Yaoure Gold Mine to 2035""",0.065456598997116,0.0140844909474253,0.9204589128494264,0.1699486428417738
PRU,2023-09-12,"""Unveiling Perseus Mining Ltd's Dividend Performance: A Comprehensive Analysis""",0.1339170038700103,0.0100544998422265,0.8560285568237305,0.1428746761485765
PRU,2023-09-05,"""Perseus Mining (ASX:PRU) Has Announced A Dividend Of A$0.0248""",0.078823871910572,0.0171190835535526,0.9040570259094238,0.1371513613483921
QAN,2023-09-28,"""Qantas pilots plan 24-hour walkout in possible blow to energy firms""",0.0115667656064033,0.881198525428772,0.1072347909212112,-0.6356503713373782
QAN,2023-09-01,"""Australian regulator seeks 'hundreds of millions' in fines for Qantas""",0.0176371689885854,0.945528209209442,0.036834605038166,-0.2753441270760949
QAN,2023-09-01,"""Australian consumer watchdog calls for record fine against Qantas over canceled flights""",0.038672138005495,0.903907597064972,0.0574202314019203,-0.2632239269512636
QBE,2023-09-02,"""Institutions profited after QBE Insurance Group Limited's (ASX:QBE) market cap rose AU$925m last week but individual investors profited the most""",0.9475271701812744,0.0304590240120887,0.022013695910573,0.27858635176245505
QBE,2023-09-23,"""Are Strong Financial Prospects The Force That Is Driving The Momentum In QBE Insurance Group Limited's ASX:QBE) Stock?""",0.2599440813064575,0.0101154865697026,0.7299404144287109,0.16610509957831573
QUB,2023-09-18,"""Unraveling Qube Holdings Ltd's Dividend Performance: An In-Depth Analysis""",0.0968319848179817,0.0160733386874198,0.8870947360992432,0.16807037993156643
QUB,2023-09-14,"""Should You Be Adding Qube Holdings (ASX:QUB) To Your Watchlist Today?""",0.0372409261763095,0.0162360034883022,0.9465230703353882,0.16373725416974402
REA,2023-09-19,"""REA Group Limited's (ASX:REA) top owners are public companies with 61% stake, while 28% is held by individual investors""",0.0299804061651229,0.0168949160724878,0.9531246423721312,0.18579794560065188
REH,2023-09-23,"""Reece Limited (ASX:REH) Shares Could Be 22% Above Their Intrinsic Value Estimate""",0.071280688047409,0.6979179382324219,0.2308013290166854,-0.31763614217283825
REH,2023-09-06,"""The Returns On Capital At Reece (ASX:REH) Don't Inspire Confidence""",0.0566626340150833,0.1138831302523613,0.8294541835784912,0.1272912226355004
RHC,2023-09-28,"""Hospital Group Ramsay Sime Darby to Seek Takeover Bids""",0.0950614959001541,0.0168976057320833,0.8880408406257629,0.32029302921941366
RMD,2023-09-26,"""ResMed Inc (RMD): A Deep Dive into Financial Metrics and Competitive Strengths""",0.7703996300697327,0.0093745058402419,0.2202258259057998,0.42996822023306763
RMD,2023-09-28,"""ResMed (RMD) Stock Jumps 3.8%: Will It Continue to Soar?""",0.5759101510047913,0.2852406501770019,0.1388492137193679,0.4154313594261132
