Company,Date,Title,Positive,Negative,Neutral,ConfidenceScore
CTD,2023-10-09,"""Investors five-year losses continue as Corporate Travel Management (ASX:CTD) dips a further 5.0% this week, earnings continue to decline""",0.0098148575052618,0.9753373265266418,0.0148478550836443,-0.3068976734166451
CWY,2023-10-12,"""Is Cleanaway Waste Management Limited (ASX:CWY) Potentially Undervalued?""",0.0821304023265838,0.6936002969741821,0.2242692410945892,-0.22781907874288151
DDR,2023-10-08,"""Is Dicker Data Limited's (ASX:DDR) 31% ROE Better Than Average?""",0.9221535921096802,0.019528605043888,0.0583177618682384,0.28648312090368955
DDR,2023-10-23,"""Investors in Dicker Data (ASX:DDR) have seen massive returns of 330% over the past five years""",0.9405986666679382,0.0174395591020584,0.0419617742300033,0.40849681061944165
DHG,2023-10-04,"""Investors in Domain Holdings Australia (ASX:DHG) have seen returns of 26% over the past five years""",0.932019829750061,0.0125528732314705,0.0554272346198558,0.2767858474002282
DMP,2023-10-11,"""Consumer prices, Delta Air earnings, Domino's Pizza: 3 things to watch""",0.0446176752448082,0.0254891794174909,0.9298931360244752,0.15041739964039913
DMP,2023-10-12,"""Domino's Pizza (DPZ) Q3 Earnings Top Estimates""",0.2781881093978882,0.3935380280017853,0.3282737731933594,-0.12926100432882928
DMP,2023-10-12,"""Domino's Pizza Inc (DPZ) Q3 2023 Earnings: Diluted EPS Up 49.8% Despite Challenges in Russia""",0.951809585094452,0.027526382356882,0.0206640623509883,0.31263017585318853
DMP,2023-10-12,"""Domino's Continues to Fall as Its Quarterly Revenue Disappoints""",0.0089240828529,0.975467085838318,0.0156088788062334,-0.3204006887095681
DMP,2023-10-12,"""Midday movers: Delta Air Lines, Walgreens Boots Alliance, Ford and more""",0.0381891503930091,0.0203442610800266,0.9414666295051576,0.15461647085267505
DMP,2023-10-12,"""Domino's Pizza (DPZ) Q3 Earnings: Taking a Look at Key Metrics Versus Estimates""",0.0855182781815528,0.0169982388615608,0.8974835276603699,0.14739315377348206
DMP,2023-10-11,"""Wall Street Analysts Just Trimmed Price Targets for These 10 Stocks""",0.0480869263410568,0.6586169600486755,0.2932961285114288,-0.2130727642815484
DMP,2023-10-31,"""Top 20 Franchises for Beginners""",0.062002558261156,0.0185996908694505,0.91939777135849,0.6632053026716292
DMP,2023-10-29,"""Domino's Pizza Enterprises Limited (ASX:DMP) Delivered A Better ROE Than Its Industry""",0.9557573795318604,0.0179187413305044,0.0263238660991191,0.6894332158718229
DMP,2023-10-26,"""Calculating The Intrinsic Value Of Domino's Pizza Group plc (LON:DOM)""",0.0474458336830139,0.0162189025431871,0.936335265636444,0.24059057045645438
DMP,2023-10-12,"""Domino's (NYSE:DPZ) Misses Q3 Revenue Estimates""",0.1874477416276931,0.2008904218673706,0.6116618514060974,0.10045284012810145
DMP,2023-10-12,"""ChatGPT Parent OpenAI Aims At Budget-Friendly AI Innovations,  Novo Nordisk's Popular Diabetes Drug Ozempic Faces Counterfeit Threat in Germany: Today's Top Stories""",0.0843200460076332,0.0261537600308656,0.8895261883735657,0.14608632496049515
DMP,2023-10-16,"""Domino’s Pizza, Inc. (NYSE:DPZ) Q3 2023 Earnings Call Transcript""",0.0347505062818527,0.0631074905395507,0.9021419882774352,0.15920826967902615
DMP,2023-10-14,"""Earnings Miss of the Week: Domino's Revenue Hit by Inflation, Delivery Fees""",0.0160350315272808,0.9373247027397156,0.0466402620077133,-0.3183372823725723
DMP,2023-10-11,"""Domino's Earnings: What To Look For From DPZ""",0.0411032773554325,0.0215396881103515,0.9373570680618286,0.15162474831806677
DMP,2023-10-13,"""Q3 2023 Domino's Pizza Inc Earnings Call""",0.0557613670825958,0.3415639698505401,0.602674663066864,0.10058887244150828
DMP,2023-10-12,"""Domino’s Quarterly Results Were Mixed. Free Pizzas and Uber Might Help.""",0.4964007139205932,0.3393715918064117,0.1642277538776397,0.16304715241047216
EBO,2023-10-18,"""Investors in EBOS Group (NZSE:EBO) have seen decent returns of 85% over the past five years""",0.9496476650238036,0.0174594968557357,0.032892782241106,0.35067579789964204
EBO,2023-10-04,"""EBOS Group Limited (NZSE:EBO) Shares Could Be 24% Below Their Intrinsic Value Estimate""",0.0071511124260723,0.9560051560401917,0.0368438139557838,-0.2839088705918754
EDV,2023-10-16,"""Returns On Capital At Endeavour Group (ASX:EDV) Have Stalled""",0.912416934967041,0.0636292695999145,0.0239537265151739,0.32204314471453266
EVN,2023-10-04,"""Pulling back 9.6% this week, Evolution Mining's ASX:EVN) one-year decline in earnings may be coming into investors focus""",0.0138598009943962,0.9713116884231568,0.0148286186158657,-0.28845451586802173
FBU,2023-10-16,"""NZ's Fletcher Building set for worst day in 12 years amid pipe leak claims""",0.0244840253144502,0.9049797058105468,0.070536307990551,-0.31941812913916245
FBU,2023-10-05,"""With 58% institutional ownership, Fletcher Building Limited (NZSE:FBU) is a favorite amongst the big guns""",0.2062862068414688,0.0075946049764752,0.7861192226409912,0.11795782945502013
FBU,2023-10-19,"""Are Fletcher Building Limited's (NZSE:FBU) Fundamentals Good Enough to Warrant Buying Given The Stock's Recent Weakness?""",0.6074680685997009,0.207507774233818,0.1850241720676422,0.23018373332884823
FLT,2023-10-04,"""Flight Centre Travel Group (ASX:FLT) sheds AU$206m, company earnings and investor returns have been trending downwards for past five years""",0.0070819235406816,0.9691887497901917,0.0237293485552072,-0.2878240578565634
FLT,2023-10-23,"""Is Flight Centre Travel Group Limited (ASX:FLT) Trading At A 39% Discount?""",0.0672919973731041,0.0164227075874805,0.916285276412964,0.19896881969767302
FMG,2023-10-06,"""China’s Giant Iron Ore Buyer Starts Supply Talks With Miners""",0.1464843899011612,0.0152804926037788,0.8382351398468018,0.1271657509042653
FMG,2023-10-18,"""Estimating The Intrinsic Value Of Fortescue Metals Group Limited (ASX:FMG)""",0.0968259498476982,0.0114898672327399,0.8916841745376587,0.16463582805347038
FMG,2023-10-11,"""Why Plug Power Stock Is Surging Today""",0.1250538676977157,0.1658874750137329,0.7090587019920349,0.11469572364198136
FMG,2023-10-25,"""Fortescue First-Quarter Shipments Down, Costs Up""",0.056906770914793,0.9274501204490662,0.0156430881470441,-0.4460092298145799
FMG,2023-10-31,"""Fortescue Buoyant on China Iron Ore as It Advances Green Pivot""",0.661454975605011,0.0241898130625486,0.3143551647663116,0.9542778130766797
FPH,2023-10-14,"""Fisher & Paykel Healthcare Corporation Limited's (NZSE:FPH) institutional investors lost 5.6% last week but have benefitted from longer-term gains""",0.0417020507156848,0.9466813802719116,0.0116165168583393,-0.32151502781012414
GOR,2023-10-30,"""While institutions own 44% of Gold Road Resources Limited (ASX:GOR), individual investors are its largest shareholders with 51% ownership""",0.0347138680517673,0.0146824950352311,0.9506036043167114,0.43263834481096375
GPT,2023-10-06,"""The past five years for GPT Group (ASX:GPT) investors has not been profitable""",0.0807126387953758,0.0127425799146294,0.9065448045730592,0.13752877363619315
HUB,2023-10-23,"""The total return for HUB24 (ASX:HUB) investors has risen faster than earnings growth over the last five years""",0.9508239030838012,0.0165618937462568,0.0326140969991683,0.4129375743710071
HVN,2023-10-05,"""Harvey Norman Holdings' (ASX:HVN) Dividend Is Being Reduced To A$0.12""",0.0121361734345555,0.8863903880119324,0.1014734730124473,-0.2660071989294939
HVN,2023-10-04,"""Harvey Norman Holdings Limited (ASX:HVN) insiders have significant skin in the game with 43% ownership""",0.0779220014810562,0.0114181963726878,0.9106597900390624,0.1352212333008354
HVN,2023-10-11,"""Harvey Norman Holdings Ltd's Dividend Analysis""",0.0309917703270912,0.0594321563839912,0.9095760583877563,0.1471309553512492
HVN,2023-10-19,"""Harvey Norman Holdings Limited's (ASX:HVN) Stock Has Been Sliding But Fundamentals Look Strong: Is The Market Wrong?""",0.0150016779080033,0.954178750514984,0.0308196526020765,-0.3615604480460799
IAG,2023-10-24,"""Insurance Australia Group (ASX:IAG) shareholders have endured a 5.4% loss from investing in the stock five years ago""",0.014990497380495,0.968069314956665,0.0169402714818716,-0.4405873322836635
IAG,2023-10-04,"""We Discuss Why Insurance Australia Group Limited's (ASX:IAG) CEO May Deserve A Higher Pay Packet""",0.1646256893873214,0.4429396092891693,0.392434686422348,-0.13154163805410246
IEL,2023-10-15,"""Estimating The Intrinsic Value Of IDP Education Limited (ASX:IEL)""",0.1097221672534942,0.0104165794327855,0.8798612952232361,0.15220555847523
IEL,2023-10-30,"""We Ran A Stock Scan For Earnings Growth And IDP Education (ASX:IEL) Passed With Ease""",0.7216438055038452,0.0211180802434682,0.2572380900382995,0.6568684994218679
IFT,2023-10-28,"""Infratil (NZSE:IFT) shareholders have earned a 28% CAGR over the last five years""",0.840449333190918,0.0102732107043266,0.1492774337530136,0.5222005314388485
IGO,2023-10-25,"""IGO Limited's (ASX:IGO) Fundamentals Look Pretty Strong: Could The Market Be Wrong About The Stock?""",0.2333300560712814,0.0386066660284996,0.7280632853507996,0.17506221520482082
ILU,2023-10-30,"""Iluka Resources Limited's (ASX:ILU) Fundamentals Look Pretty Strong: Could The Market Be Wrong About The Stock?""",0.1934230327606201,0.0520604960620403,0.7545164823532104,0.34339524968719404
JBH,2023-10-09,"""Investing in JB Hi-Fi (ASX:JBH) five years ago would have delivered you a 146% gain""",0.7778981924057007,0.0103177092969417,0.2117841690778732,0.24477187421351304
JBH,2023-10-28,"""With 58% ownership of the shares, JB Hi-Fi Limited (ASX:JBH) is heavily dominated by institutional owners""",0.0540571585297584,0.0105719985440373,0.9353708624839784,0.2905892968152252
