Company,Date,Title,Positive,Negative,Neutral,ConfidenceScore
HUB,2022-12-27,"""Multiple insiders bought HUB24 Limited (ASX:HUB) stock earlier this year, a positive sign for shareholders""",0.9447134733200072,0.0172060932964086,0.0380804501473903,0.5272546285060342
HVN,2022-12-03,"""Is Harvey Norman Holdings Limited's (ASX:HVN) Recent Stock Performance Tethered To Its Strong Fundamentals?""",0.2696782350540161,0.1805294901132583,0.5497922897338867,0.08082334366981148
IAG,2022-12-20,"""Insurance Australia Group Limited (ASX:IAG) most popular amongst individual investors who own 60% of the shares, institutions hold 36%""",0.0788569152355194,0.0086239166557788,0.9125191569328308,0.1778824900145255
IEL,2022-12-14,"""At AU$28.08, Is It Time To Put IDP Education Limited (ASX:IEL) On Your Watch List?""",0.0489571094512939,0.0298948045819997,0.9211480617523192,0.1564216593160801
IFT,2022-12-08,"""Investors in Infratil (NZSE:IFT) have made a splendid return of 225% over the past five years""",0.8898624777793884,0.0115959867835044,0.0985415652394294,0.27645132219905516
ILU,2022-12-20,"""With 6.2% one-year returns, institutional owners may ignore Iluka Resources Limited's (ASX:ILU) 5.0% stock price decline""",0.0476318560540676,0.7777667045593262,0.1746014356613159,-0.30322887362152895
ILU,2022-12-03,"""Is Iluka Resources Limited's (ASX:ILU) Recent Stock Performance Tethered To Its Strong Fundamentals?""",0.3500816226005554,0.0980597883462905,0.55185866355896,0.08112711519395387
IPL,2022-12-28,"""Will Weakness in Incitec Pivot Limited's (ASX:IPL) Stock Prove Temporary Given Strong Fundamentals?""",0.2345187216997146,0.7231757640838623,0.0423055961728096,-0.4493343660521439
IPL,2022-12-14,"""Investors Will Want Incitec Pivot's (ASX:IPL) Growth In ROCE To Persist""",0.8623546361923218,0.0067840339615941,0.1308614015579223,0.2928757030775524
JBH,2022-12-12,"""JB Hi-Fi Limited (ASX:JBH) is a favorite amongst institutional investors who own 60%""",0.1428884416818618,0.0081996880471706,0.8489118218421936,0.13941625315742084
JBH,2022-12-27,"""Should You Investigate JB Hi-Fi Limited (ASX:JBH) At AU$42.15?""",0.0413647331297397,0.017780540511012,0.9408547282218932,0.26255051093081216
LLC,2022-12-24,"""Bullish Lendlease Group (ASX:LLC) insiders filled their treasuries with AU$1.8m worth of stock over last year""",0.2609231472015381,0.2540530860424042,0.4850237369537353,0.11037190780510665
LNK,2022-12-07,"""UPDATE 3-Australia's Link ends $854 mln takeover talks with Dye & Durham""",0.0217657182365655,0.7261251211166382,0.2521091103553772,-0.22286789622188
LOV,2022-12-14,"""Lovisa Holdings' (ASX:LOV) investors will be pleased with their impressive 287% return over the last five years""",0.9431453347206116,0.017011621966958,0.0398430451750755,0.32031410445042147
LYC,2022-12-07,"""Lynas Rare Earths Limited's (ASX:LYC) Fundamentals Look Pretty Strong: Could The Market Be Wrong About The Stock?""",0.1992629021406173,0.0377897024154663,0.7629473805427551,0.11708483337422285
MCY,2022-12-31,"""Investors in Mercury NZ (NZSE:MCY) have made a decent return of 99% over the past five years""",0.9482406377792358,0.0182062443345785,0.0335531644523143,1.3680220656934914
MGR,2022-12-06,"""The past three years for Mirvac Group (ASX:MGR) investors has not been profitable""",0.0964174196124076,0.010723109357059,0.8928595185279846,0.13545262627188717
MIN,2022-12-02,"""Profit From the Lithium Boom With These Stocks""",0.5780584216117859,0.017399575561285,0.4045420587062835,0.16833447161852588
MIN,2022-12-28,"""A Look At The Intrinsic Value Of Mineral Resources Limited (ASX:MIN)""",0.0663232803344726,0.0123936589807271,0.9212830066680908,0.2862126583295003
MPL,2022-12-26,"""Shareholders in Medibank Private (ASX:MPL) are in the red if they invested a year ago""",0.0283596087247133,0.0997949168086052,0.8718454837799072,0.22401997445852384
MPL,2022-12-01,"""Hackers dump more customer data from Australian insurer Medibank""",0.0121203111484646,0.9150772094726562,0.0728024318814277,-0.2640354704273425
MTS,2022-12-07,"""Metcash (ASX:MTS) Is Increasing Its Dividend To A$0.115""",0.949268639087677,0.0171748269349336,0.0335565470159053,0.291356817703177
MTS,2022-12-06,"""Metcash First Half 2023 Earnings: EPS: AU$0.13 (vs AU$0.13 in 1H 2022)""",0.0679048970341682,0.4817374050617218,0.4503577351570129,-0.14616542767353372
MTS,2022-12-21,"""While shareholders of Metcash (ASX:MTS) are in the black over 3 years, those who bought a week ago aren't so fortunate""",0.0339737385511398,0.0504308156669139,0.9155954718589784,0.18423136175700852
MTS,2022-12-05,"""Metcash Limited's (ASX:MTS) Stock's On An Uptrend: Are Strong Financials Guiding The Market?""",0.2142609804868698,0.6788104772567749,0.1069285124540329,-0.20371212966790078
NAB,2022-12-01,"""nCino (NCNO) Q3 2023 Earnings Call Transcript""",0.0414936803281307,0.0313725583255291,0.9271337389945984,0.13375712474883497
NEC,2022-12-23,"""Earnings are growing at Nine Entertainment Holdings (ASX:NEC) but shareholders still don't like its prospects""",0.0176239106804132,0.8962157368659973,0.0861603394150734,-0.38922154911575935
NHF,2022-12-19,"""nib holdings' (ASX:NHF) investors will be pleased with their 22% return over the last three years""",0.9360745549201964,0.01594297029078,0.0479824393987655,0.3547003486493658
NIC,2022-12-29,"""Quite a few insiders invested in Pacific Nickel Mines Limited (ASX:PNM) last year which is positive news for shareholders""",0.9299555420875548,0.0155409080907702,0.0545035004615783,0.6708211244084615
NSR,2022-12-04,"""Insider Buying: The National Storage REIT (ASX:NSR) Independent Non-Executive Director Just Bought AU$61k Worth Of Shares""",0.1175241395831108,0.0139584643766283,0.8685173392295837,0.128963622901091
NSR,2022-12-24,"""With 58% institutional ownership, National Storage REIT (ASX:NSR) is a favorite amongst the big guns""",0.1465656161308288,0.0077270953916013,0.8457072973251343,0.19244898906747573
NST,2022-12-07,"""A Look At The Intrinsic Value Of Northern Star Resources Limited (ASX:NST)""",0.0627987161278724,0.0129784289747476,0.9242228269577026,0.14183478239090913
NUF,2022-12-20,"""Great news for Nufarm Limited (ASX:NUF): Insiders acquired stock in large numbers last year""",0.9129021167755128,0.0400824733078479,0.047015368938446,0.35591428505979866
NUF,2022-12-05,"""With 58% ownership, Nufarm Limited (ASX:NUF) boasts of strong institutional backing""",0.9099724292755128,0.0093889646232128,0.0806386396288871,0.27308420791605836
NXT,2022-12-08,"""The Returns On Capital At NEXTDC (ASX:NXT) Don't Inspire Confidence""",0.1061857938766479,0.0832211673259735,0.8105930685997009,0.12591244780821753
ORA,2022-12-01,"""While institutions own 42% of Orora Limited (ASX:ORA), individual investors are its largest shareholders with 58% ownership""",0.0317881777882576,0.0164658017456531,0.9517460465431212,0.13730793015334375
ORA,2022-12-15,"""An Intrinsic Calculation For Orora Limited (ASX:ORA) Suggests It's 49% Undervalued""",0.0346864610910415,0.9273654818534852,0.0379480347037315,-0.3208464375975267
ORA,2022-12-31,"""Insiders who bought in the last 12 months lose an additional AU$47k as Orora Limited (ASX:ORA) drops to AU$2.4b""",0.0113410996273159,0.9702966809272766,0.018362246453762,-1.399842209764803
ORG,2022-12-20,"""Brookfield gains extra time to seal $12 billion bid for Australia's Origin Energy""",0.8638340830802917,0.0175114087760448,0.1186544820666313,0.33678406966101104
ORI,2022-12-06,"""The Returns At Orica (ASX:ORI) Aren't Growing""",0.042330153286457,0.0446474440395832,0.9130223989486694,0.13851146705200276
ORI,2022-12-29,"""Can Orica Limited's (ASX:ORI) Weak Financials Pull The Plug On The Stock's Current Momentum On Its Share Price?""",0.0169911738485097,0.9229311347007751,0.060077741742134,-0.6657540855574161
OZL,2022-12-22,"""BHP Group (BHP) and OZ Minerals Finalize $6.4B Takeover Deal""",0.2138055115938186,0.011791406199336,0.7744030356407166,0.16147557493972192
OZL,2022-12-21,"""Mining giant BHP Group finalizes $6.4 bln offer for OZ Minerals""",0.118749588727951,0.0199779998511075,0.861272394657135,0.1733007545234374
OZL,2022-12-21,"""BHP Group (BHP) and OZ Minerals Extend Deal Deadline""",0.4150670170783996,0.0215192940086126,0.563413679599762,0.11336717209232579
PDN,2022-12-05,"""When Will Paladin Energy Ltd (ASX:PDN) Breakeven?""",0.0274834763258695,0.026109704747796,0.9464067816734314,0.14200910820201584
PLS,2022-12-08,"""Painful week for individual investors invested in Pilbara Minerals Limited (ASX:PLS) after 5.9% drop, institutions also suffered losses""",0.0156968645751476,0.9753760695457458,0.0089270249009132,-0.3030176131711087
PMV,2022-12-20,"""Premier Investments Limited's (ASX:PMV) 3.2% loss last week hit both individual investors who own 37% as well as institutions""",0.0208353996276855,0.9542196393013,0.024944944307208,-0.37202279901762514
PMV,2022-12-06,"""Premier Investments (ASX:PMV) shareholders have earned a 16% CAGR over the last five years""",0.8069757223129272,0.0100055523216724,0.1830186992883682,0.24484698579491745
QUB,2022-12-19,"""With 56% ownership of the shares, Qube Holdings Limited (ASX:QUB) is heavily dominated by institutional owners""",0.060230579227209,0.0099366633221507,0.9298327565193176,0.17616759326991877
REA,2022-12-09,"""Should You Investigate REA Group Limited (ASX:REA) At AU$121?""",0.0380743965506553,0.0196106508374214,0.9423149228096008,0.1482534552768152
REA,2022-12-27,"""Quite a few insiders invested in REA Group Limited (ASX:REA) last year which is positive news for shareholders""",0.9317446351051332,0.0158429816365242,0.0524124354124069,0.5200165820842891
RHC,2022-12-07,"""10 Best ASX Stocks to Buy Heading into 2023""",0.1353825181722641,0.0278729945421218,0.836744487285614,0.128410020624149
RMS,2022-12-13,"""Are Investors Undervaluing Ramelius Resources Limited (ASX:RMS) By 41%?""",0.7038931250572205,0.2067550271749496,0.089351899921894,0.23496529755716652
RRL,2022-12-07,"""With 67% ownership of the shares, Regis Resources Limited (ASX:RRL) is heavily dominated by institutional owners""",0.0566691495478153,0.0106963068246841,0.9326344728469848,0.14312566585478437
RWC,2022-12-06,"""With 68% ownership of the shares, Reliance Worldwide Corporation Limited (ASX:RWC) is heavily dominated by institutional owners""",0.066912829875946,0.0097321877256035,0.923354983329773,0.14007898765468815
RWC,2022-12-21,"""What Does Reliance Worldwide Corporation Limited's (ASX:RWC) Share Price Indicate?""",0.0209188535809516,0.0528588704764843,0.9262222647666932,0.18636962978985827
S32,2022-12-27,"""Are Investors Undervaluing U.S. Silica Holdings (SLCA) Right Now?""",0.0887157320976257,0.2889557182788849,0.6223285794258118,0.17366409669204372
S32,2022-12-24,"""Investing in South32 (ASX:S32) three years ago would have delivered you a 70% gain""",0.9068898558616638,0.009876393713057,0.0832337066531181,0.41274336051762245
SCG,2022-12-05,"""Scentre Group (ASX:SCG) is a favorite amongst institutional investors who own 59%""",0.142777219414711,0.0081487549468874,0.8490740656852722,0.12740425491480845
SEK,2022-12-26,"""SEEK Limited (ASX:SEK) Has Fared Decently But Fundamentals Look Uncertain: What Lies Ahead For The Stock?""",0.304836243391037,0.1966515928506851,0.4985121190547943,0.12809227581674532
SFR,2022-12-14,"""Is Sandfire Resources Limited's (ASX:SFR) Recent Stock Performance Influenced By Its Fundamentals In Any Way?""",0.0328565686941146,0.1636408865451812,0.8035025000572205,0.13644407402266645
SGM,2022-12-22,"""Sims Limited Named to the 2022 Dow Jones Sustainability Index""",0.230445846915245,0.0138529101386666,0.7557012438774109,0.1575759484682371
SGM,2022-12-05,"""Sims Limited Pledges to Achieve Gender Balance in Executive Leadership by 2030""",0.5249855518341064,0.0106593733653426,0.4643550813198089,0.1575490190446034
SGM,2022-12-09,"""Sims Limited Named One of America's Most Responsible Companies by Newsweek""",0.8091052174568176,0.0215887818485498,0.1693060100078582,0.2545914136917667
SGM,2022-12-14,"""Sims Limited Recognised by CDP as a Leader in Addressing Climate Change""",0.8142361640930176,0.0087104132398962,0.1770534813404083,0.2765335501445932
SGM,2022-12-18,"""Sims Limited Sells Surplus Land for $31.5M""",0.0577929690480232,0.0125114228576421,0.9296956062316896,0.17165405682902257
SGR,2022-12-19,"""Star Entertainment dives on NSW govt's proposal to reform casino tax rates""",0.0350416488945484,0.9162675142288208,0.0486908592283725,-0.34719500177072743
SGR,2022-12-09,"""Queensland fines Star Entertainment $67.9 million, casino licence under lens""",0.0124784810468554,0.9355978965759276,0.0519235804677009,-0.2943933446443526
SHL,2022-12-27,"""Individual investors account for 55% of Sonic Healthcare Limited's (ASX:SHL) ownership, while institutions account for 40%""",0.0357577688992023,0.0152205480262637,0.9490216970443726,0.26482954697408134
SHL,2022-12-13,"""Estimating The Intrinsic Value Of Sonic Healthcare Limited (ASX:SHL)""",0.1050132364034652,0.0109306825324893,0.884056031703949,0.1475525766284762
SHL,2022-12-07,"""10 Best ASX Stocks to Buy Heading into 2023""",0.1353825181722641,0.0278729945421218,0.836744487285614,0.128410020624149
SKC,2022-12-06,"""SkyCity Entertainment Group (NZSE:SKC) Is Reinvesting At Lower Rates Of Return""",0.2364774048328399,0.0130453128367662,0.7504772543907166,0.11385230593960635
SOL,2022-12-29,"""Washington H. Soul Pattinson's (ASX:SOL) investors will be pleased with their favorable 77% return over the last five years""",0.915138304233551,0.0133677879348397,0.0714938715100288,0.6601327466226398
SOL,2022-12-02,"""Here's Why We Think Washington H. Soul Pattinson and Company Limited's (ASX:SOL) CEO Compensation Looks Fair for the time being""",0.7581014633178711,0.0317722037434577,0.2101264148950576,0.22076420737028704
SPK,2022-12-30,"""Spark New Zealand Limited's (NZSE:SPK) Intrinsic Value Is Potentially 17% Below Its Share Price""",0.0165708605200052,0.821577250957489,0.1618518084287643,-0.7478318415257479
STO,2022-12-06,"""UPDATE 2-Australia in talks to help Papua New Guinea buy $1.1 bln PNG LNG stake""",0.8800154328346252,0.0178119949996471,0.1021725460886955,0.26700818900102363
SUL,2022-12-10,"""Super Retail Group Limited's (ASX:SUL) top owners are individual investors with 35% stake, while32% is held by institutions""",0.0327390953898429,0.0148421199992299,0.9524187445640564,0.151876973608421
SVW,2022-12-13,"""Are Investors Undervaluing Seven Group Holdings Limited (ASX:SVW) By 42%?""",0.7398738265037537,0.1507673263549804,0.1093589290976524,0.24697595076678977
SVW,2022-12-27,"""Should You Investigate Seven Group Holdings Limited (ASX:SVW) At AU$20.74?""",0.0333456024527549,0.0256305076181888,0.941023886203766,0.2625977153644367
TAH,2022-12-15,"""Insider Buying: The Tabcorp Holdings Limited (ASX:TAH) Independent Non-Executive Director Just Bought AU$74k Worth Of Shares""",0.0997048765420913,0.0158587396144866,0.884436309337616,0.15299698160304764
TCL,2022-12-29,"""Individual investors account for 53% of Transurban Group's (ASX:TCL) ownership, while institutions account for 47%""",0.0318494625389575,0.0165127385407686,0.9516378045082092,0.3432307853216136
TLS,2022-12-20,"""Australia blocks Telstra-TPG wireless internet deal, sparking legal fight""",0.0153254773467779,0.9286069273948668,0.0560676380991935,-0.36203713913240176
TLS,2022-12-13,"""A Look At The Fair Value Of Telstra Group Limited (ASX:TLS)""",0.0582195408642292,0.0154268760234117,0.9263535737991332,0.1546122098387905
TNE,2022-12-01,"""Technology One Limited (ASX:TNE) is largely controlled by institutional shareholders who own 52% of the company""",0.0271089673042297,0.017004869878292,0.9558861255645752,0.13790521730065777
TNE,2022-12-20,"""Is Technology One Limited's (ASX:TNE) Stock's Recent Performance Being Led By Its Attractive Financial Prospects?""",0.812771737575531,0.0649111121892929,0.1223171651363372,0.3168763294336189
TWE,2022-12-22,"""Return Trends At Treasury Wine Estates (ASX:TWE) Aren't Appealing""",0.0435187481343746,0.1376765966415405,0.8188046813011169,0.17073403717618632
WEB,2022-12-22,"""Webjet Limited (ASX:WEB) is favoured by institutional owners who hold 54% of the company""",0.0677507370710372,0.0090889614075422,0.9231603145599364,0.19249387682444488
WES,2022-12-06,"""A Look At The Intrinsic Value Of Wesfarmers Limited (ASX:WES)""",0.058626614511013,0.0133687276393175,0.9280046224594116,0.14078436830893085
WOW,2022-12-21,"""Those who invested in Woolworths Group (ASX:WOW) five years ago are up 71%""",0.904732584953308,0.0110582588240504,0.0842091962695121,0.3640911762341234
WTC,2022-12-30,"""The Returns At WiseTech Global (ASX:WTC) Aren't Growing""",0.0713200122117996,0.0321367010474205,0.8965433239936829,0.40803445093473195
XRO,2022-12-03,"""Institutions profited after Xero Limited's (ASX:XRO) market cap rose AU$916m last week butindividual investors profited the most""",0.9498605728149414,0.0275088176131248,0.022630563005805,0.27927240504658607
